read_id	protein_id	family	evalue	bitscore	pident	aln_len
SRR28636386.2286107	A0ABV7DXL8	AlkB	1.34e-19	78.2	78.0	50
SRR28636386.2290831	A0A1E1JTL6	Cutinase_like	1.59e-09	50.1	47.1	51
SRR28636386.2296667	A0A1V2ICM1	AlkB	7.57e-09	48.1	49.0	51
SRR28636386.2299224	A0A1V2ICM1	AlkB	4.04e-09	48.9	47.1	51
SRR28636386.2303919	A0AA88C5H9	Cutinase_like	1.23e-07	44.7	52.8	53
SRR28636386.2308869	A0ABR7MBV8	AlkB	1.2e-22	87.0	80.0	50
SRR28636386.2317679	A5FXZ1	AlkB	1.64e-19	78.2	74.0	50
SRR28636386.2318377	A0AB38P2H2	AlkB	3.99e-26	95.5	94.0	50
SRR28636386.2319384	A0A917Q8D6	AlkB	6.26e-17	70.9	68.0	50
SRR28636386.2327106	C1AAJ2	Cutinase_like	1.18e-20	81.6	70.0	50
SRR28636386.2332140	A0A6A6HWM3	Cutinase_like	1.41e-08	47.4	44.0	50
SRR28636386.2334644	A0A0G4NCV0	Cutinase_like	6.21e-10	51.2	49.2	61
SRR28636386.2335213	A0A0G4NCV0	Cutinase_like	5.07e-11	54.3	50.8	61
SRR28636386.2336417	A0AAN5C2R9	Cutinase_like	3.8e-14	63.2	54.0	50
SRR28636386.2336513	A0ABX6CDP8	MHETase_like	2.57e-24	92.0	86.0	50
SRR28636386.2341869	A0ABX6CDP8	MHETase_like	3.13e-23	89.0	84.0	50
SRR28636386.2346023	A0A1E3LRC3	AlkB	1.83e-16	69.7	62.0	50
SRR28636386.2355030	Q9AP11	AlkB	1.59e-09	50.1	52.0	50
SRR28636386.2355079	Q9AP11	AlkB	1.59e-09	50.1	52.0	50
SRR28636386.2359202	A0AAN5C2R9	Cutinase_like	9.5e-11	53.5	44.0	50
SRR28636386.2381871	A0A254U084	Cutinase_like	9.09e-11	53.5	52.0	50
SRR28636386.2399113	A0AAW6QUD3	Cutinase_like	1.97e-12	57.8	56.9	51
SRR28636386.2403368	A0ABY8Q7I9	AlkB	2.7e-23	88.2	86.0	50
SRR28636386.2406671	A0ABX3N1Y0	AlkB	2.99e-25	93.2	84.0	50
SRR28636386.2406747	A0ABX3N1Y0	AlkB	2.99e-25	93.2	84.0	50
SRR28636386.2422301	A0AAN5C2R9	Cutinase_like	4.15e-12	57.4	56.0	50
SRR28636386.2426918	A0AAW6QUD3	Cutinase_like	9.73e-06	39.3	41.4	58
SRR28636386.2427337	U3PXP9	AlkB	2.13e-26	90.9	88.0	50
SRR28636386.2430734	A0A833V490	MHETase_like	9.27e-14	62.0	58.0	50
SRR28636386.2443025	A0ABR5Y9W7	AlkB	5.55e-24	89.7	88.0	50
SRR28636386.2453245	A0A1E3V5U7	AlkB	5.89e-27	97.8	96.0	50
SRR28636386.2464030	A0A7V8V8A4	Cutinase_like	2.75e-12	57.8	56.6	53
SRR28636386.2464917	A0A0D1YDG7	Cutinase_like	5.55e-20	79.7	68.0	50
SRR28636386.2468522	A0A1B1UJ32	AlkB	1.03e-14	64.7	56.0	50
SRR28636386.2508822	A5FXZ1	AlkB	4.25e-19	77.0	72.0	50
SRR28636386.2514332	A0A0P9CMX4	AlkB	3.01e-12	57.8	55.8	52
SRR28636386.2518754	U2XN45	AlkB	1.27e-07	44.7	54.0	50
SRR28636386.2524906	Q5F4D8	AlkB	3.5e-20	80.1	70.0	50
SRR28636386.2525088	Q5F4D8	AlkB	3.5e-20	80.1	70.0	50
SRR28636386.2525697	A0ABY6XS25	AlkB	1.7e-13	61.2	56.0	50
SRR28636386.2528880	A0ABQ2YPU9	AlkB	2.47e-31	106	96.0	50
SRR28636386.2533406	A0A1X0IDF7	Cutinase_like	1.14e-20	79.0	72.0	50
SRR28636386.2547058	A0A3R8ZHN7	AlkB	2.09e-32	109	98.0	50
SRR28636386.2552074	G1C7H9	AlkB	1.92e-18	75.1	70.0	50
SRR28636386.2568494	A0A8H6D6M8	Cutinase_like	1.29e-07	44.7	42.0	50
SRR28636386.2570786	Q5F4D8	AlkB	3.99e-22	85.5	80.0	50
SRR28636386.2571413	Q5F4D8	AlkB	3.99e-22	85.5	80.0	50
SRR28636386.2584856	A0A922NQS1	Cutinase_like	2.99e-09	49.3	46.2	52
SRR28636386.2594538	A0A318LRJ6	AlkB	3.77e-20	79.7	60.0	50
SRR28636386.2605935	G1C7H9	AlkB	1.06e-18	75.9	69.6	56
SRR28636386.2616971	A0AAN5C2R9	Cutinase_like	6.54e-16	68.2	68.0	50
SRR28636386.2637427	A0ABQ1SA56	AlkB	3.37e-28	100	94.0	50
SRR28636386.2638838	A0ABQ6BST8	AlkB	8.64e-24	89.4	84.0	50
SRR28636386.2663754	A0A3T1D4I6	AlkB	8.99e-23	86.7	76.0	50
SRR28636386.2665999	A0A538SMW8	Cutinase_like	1.56e-09	49.7	49.0	51
SRR28636386.2667103	A0A922NQS1	Cutinase_like	1.17e-06	42.0	41.2	51
SRR28636386.2667567	G1C7H9	AlkB	2.26e-16	69.3	62.0	50
SRR28636386.2673410	A0ABX7M770	AlkB	6.87e-19	76.3	72.0	50
SRR28636386.2675842	A0A919XRH9	AlkB	7.61e-06	39.7	42.3	52
SRR28636386.2676482	A0A9P5AHW0	Cutinase_like	1.24e-10	53.1	46.0	50
SRR28636386.2678134	A0A2N3J077	Cutinase_like	3.34e-28	101	98.0	50
SRR28636386.2692647	G1C7H9	AlkB	2.36e-16	69.3	58.0	50
SRR28636386.2692734	G1C7H9	AlkB	2.36e-16	69.3	58.0	50
SRR28636386.2699014	A0A0M2GWP5	Cutinase_like	8.67e-13	59.3	62.0	50
SRR28636386.2699941	A0ABR5DD64	AlkB	6.34e-24	89.7	86.0	50
SRR28636386.2705941	A0ABW2YFG6	AlkB	7.49e-29	103	94.0	50
SRR28636386.2706040	A0ABW2YFG6	AlkB	2.12e-26	96.7	90.0	50
SRR28636386.2715196	A0A0P9CMX4	AlkB	1.26e-16	70.1	70.6	51
SRR28636386.2718160	A0A0P9CMX4	AlkB	1.26e-16	70.1	70.6	51
SRR28636386.2727201	Q5F4D8	AlkB	2.97e-18	74.7	68.0	50
SRR28636386.2727978	A0A6P2GGD3	AlkB	7.51e-12	56.6	58.8	51
SRR28636386.2733554	A0AAN5C2R9	Cutinase_like	4.64e-13	60.1	54.0	50
SRR28636386.2733832	A0ABM6I1V7	AlkB	3.27e-07	43.5	48.0	50
SRR28636386.2736683	A0A254U084	Cutinase_like	1.3e-10	53.1	52.0	50
SRR28636386.2740651	A0A917Q8D6	AlkB	1.74e-17	72.4	66.7	51
SRR28636386.2747619	A9CMS7	AlkB	2.16e-15	66.6	66.7	51
SRR28636386.2753349	A0AAP8QDB7	AlkB	1.45e-16	69.7	60.0	50
SRR28636386.2757727	A0A8J2VM04	AlkB	2.37e-10	52.4	46.0	50
SRR28636386.2769885	A0A5N5E036	Cutinase_like	2.32e-10	52.4	56.0	50
SRR28636386.2773304	A9CMS7	AlkB	1.04e-08	47.8	47.1	51
SRR28636386.2791641	A0A0Q2RTE8	AlkB	2.63e-14	63.5	56.0	50
SRR28636386.2791720	A0A254U084	Cutinase_like	5.4e-06	40.0	41.5	53
SRR28636386.2808611	A0A1P8U6C8	AlkB	6.15e-26	95.1	92.0	50
SRR28636386.2820791	A0A192T4E0	AlkB	1.97e-24	88.6	76.0	50
SRR28636386.2837538	M7XAF4	Cutinase_like	6.86e-08	45.4	46.0	50
SRR28636386.2840610	A0A2N4YPW0	Cutinase_like	1.72e-25	91.3	84.0	50
SRR28636386.2847091	A0A0A1W922	Cutinase_like	3.16e-10	52.0	61.5	52
SRR28636386.2849461	A0AAN5C2R9	Cutinase_like	5.04e-08	45.8	42.0	50
SRR28636386.2849470	A0AAN5C2R9	Cutinase_like	5.04e-08	45.8	42.0	50
SRR28636386.2851599	A0A9W6JNT6	AlkB	1.34e-26	94.0	76.0	50
SRR28636386.2852690	A0A2S6NMM9	AlkB	5.29e-09	48.5	43.9	57
SRR28636386.2852811	A0AAE2JQM8	AlkB	6.27e-24	89.7	90.0	50
SRR28636386.2855104	A0AAE2JQM8	AlkB	8.83e-22	84.0	88.0	50
SRR28636386.2878147	A0ABW3HCW7	AlkB	1.43e-08	47.4	48.0	50
SRR28636386.2878526	A0A917Q8D6	AlkB	1.42e-11	55.8	54.0	50
SRR28636386.2882111	G1C7H9	AlkB	1.64e-20	80.9	74.0	50
SRR28636386.2882195	A0ABQ1SA56	AlkB	1.72e-10	52.8	46.0	50
SRR28636386.2896293	A0A0D1YDG7	Cutinase_like	4.42e-13	60.1	48.0	50
SRR28636386.2920600	A0ABX0G5C4	AlkB	5.85e-29	103	100.0	50
SRR28636386.2922470	G1C7H9	AlkB	4.06e-19	77.0	68.4	57
SRR28636386.2932214	A9CMS7	AlkB	2.28e-18	75.1	64.0	50
SRR28636386.2942425	U2XN45	AlkB	1.39e-11	55.8	52.0	50
SRR28636386.2944985	C4LLQ4	Cutinase_like	6.1e-07	42.7	36.0	50
SRR28636386.2946086	A0A0D1YDG7	Cutinase_like	6.91e-11	53.9	47.1	51
SRR28636386.2951312	A0AAN5C2R9	Cutinase_like	2.28e-15	66.6	62.0	50
SRR28636386.2953780	A0AAN5C2R9	Cutinase_like	2.28e-15	66.6	62.0	50
SRR28636386.2954541	A0A1A3CCI3	AlkB	4.94e-14	62.8	52.0	50
SRR28636386.2957737	A0AAX3YY98	AlkB	2.47e-30	103	100.0	50
SRR28636386.2958264	A0AAX3YY98	AlkB	7.76e-32	107	100.0	50
SRR28636386.2962470	A0AAX3YY98	AlkB	7.76e-32	107	100.0	50
SRR28636386.2978684	A0A239XVG7	AlkB	9.03e-14	60.8	60.0	50
SRR28636386.2982173	G1C7H9	AlkB	7.1e-27	98.2	92.0	50
SRR28636386.2988088	A0AAN5C2R9	Cutinase_like	1.6e-06	41.6	42.0	50
SRR28636386.2990621	A0ABC9U9D7	Cutinase_like	1.19e-28	102	100.0	50
SRR28636386.3022064	A0A254U2U8	Cutinase_like	3.09e-15	66.2	58.0	50
SRR28636386.3022110	U2XN45	AlkB	6.8e-08	45.4	46.0	50
SRR28636386.3030755	A0A9W9EYN0	Cutinase_like	2.27e-19	77.4	76.5	51
SRR28636386.3046960	A0ABX0G5C4	AlkB	4.36e-23	87.8	80.0	50
SRR28636386.3049234	A0A6I6MU64	AlkB	6.66e-28	97.8	92.0	50
SRR28636386.3056220	A0A8H5WTA5	Cutinase_like	3e-06	40.8	48.1	52
SRR28636386.3056389	A0A8H5WTA5	Cutinase_like	4.11e-06	40.4	46.2	52
SRR28636386.3056925	A0A8H5WTA5	Cutinase_like	1.6e-06	41.6	48.1	52
SRR28636386.3076116	A0AAN5C2R9	Cutinase_like	6.35e-13	59.7	58.8	51
SRR28636386.3084513	A0A4V3F474	AlkB	6.36e-30	106	84.0	50
SRR28636386.3093398	A0ABQ2YPU9	AlkB	7.84e-30	102	96.0	50
SRR28636386.3095168	A0ABQ2YPU9	AlkB	7.84e-30	102	96.0	50
SRR28636386.3096515	A0A922NQS1	Cutinase_like	7.39e-06	39.7	42.0	50
SRR28636386.3099206	A0ABQ2YPU9	AlkB	7.84e-30	102	96.0	50
SRR28636386.3106608	A0A916SVV4	AlkB	3.49e-14	63.2	56.0	50
SRR28636386.3113940	A0ABW3HCW7	AlkB	9.4e-08	45.1	48.0	50
SRR28636386.3120466	A0A8H4L3X7	Cutinase_like	7.65e-09	48.1	42.0	50
SRR28636386.3123225	A0A8H6D6M8	Cutinase_like	5.39e-06	40.0	32.1	53
SRR28636386.3136726	A0A0P8X0D6	Cutinase_like	3.57e-11	54.7	52.0	50
SRR28636386.3164152	A0AAN5C2R9	Cutinase_like	8.68e-13	59.3	60.0	50
SRR28636386.3170411	Q5F4D8	AlkB	6.32e-16	68.2	60.4	53
SRR28636386.3171308	A0A1X0I552	AlkB	4.5e-10	51.6	52.0	50
SRR28636386.3175426	A0AAE2JQM8	AlkB	8.73e-24	89.4	98.0	50
SRR28636386.3178082	A0AAN5C2R9	Cutinase_like	1.17e-06	42.0	40.0	50
SRR28636386.3178812	A0A9P5AHW0	Cutinase_like	1.37e-08	47.4	46.0	50
SRR28636386.3182450	A0ABY6Y3A1	AlkB	1.13e-23	89.0	78.0	50
SRR28636386.3182685	A0A455VRS8	AlkB	1.46e-26	96.7	96.0	50
SRR28636386.3193426	A0AAN5C2R9	Cutinase_like	1.67e-15	67.0	60.0	50
SRR28636386.3210668	A9CMS7	AlkB	2.08e-06	41.2	48.1	52
SRR28636386.3211789	G1C7H9	AlkB	3.65e-25	93.6	86.0	50
SRR28636386.3216602	A9CMS7	AlkB	1.44e-11	55.8	52.0	50
SRR28636386.3223370	J4UWC3	Cutinase_like	1.23e-07	44.7	43.1	51
SRR28636386.3229053	Q5F4D8	AlkB	3.37e-16	68.9	64.0	50
SRR28636386.3229601	A0A5J4RG58	MHETase_like	6.74e-19	76.6	62.0	50
SRR28636386.3232550	A0A286RH75	Cutinase_like	6.77e-17	70.9	61.5	52
SRR28636386.3233442	G1C7R7	AlkB	2.25e-21	78.6	74.0	50
SRR28636386.3246084	A0A9Q7NSE2	AlkB	2.09e-32	109	96.0	50
SRR28636386.3250191	B0SWF7	Cutinase_like	3.73e-16	68.6	68.0	50
SRR28636386.3252961	A0A538SMW8	Cutinase_like	1.64e-10	52.4	54.0	50
SRR28636386.3254116	A0A9P5AHW0	Cutinase_like	3.8e-14	63.2	58.0	50
SRR28636386.3255197	A0A538SMW8	Cutinase_like	1.64e-10	52.4	54.0	50
SRR28636386.3255298	A0A2S1RCP4	AlkB	2.13e-22	85.5	74.0	50
SRR28636386.3273467	G1C7H9	AlkB	2.05e-19	77.8	69.1	55
SRR28636386.3274582	A0A2N3J077	Cutinase_like	1.27e-25	94.7	94.0	50
SRR28636386.3278576	A0A254U084	Cutinase_like	5.35e-09	48.5	49.0	51
SRR28636386.3282271	A0A922NQS1	Cutinase_like	5.95e-07	42.7	42.0	50
SRR28636386.3283691	A0AAN5C2R9	Cutinase_like	1.09e-14	64.7	58.0	50
SRR28636386.3290043	A0AAE2JQM8	AlkB	1.85e-30	107	98.0	50
SRR28636386.3290898	F7X2I9	AlkB	8.67e-23	84.3	78.0	50
SRR28636386.3298208	A0A0G4NCV0	Cutinase_like	1.98e-11	55.5	50.0	50
SRR28636386.3298379	A0A0G4NCV0	Cutinase_like	1.98e-11	55.5	50.0	50
SRR28636386.3314473	A0AAE2JQM8	AlkB	2.13e-27	99.0	98.0	50
SRR28636386.3314656	A0ABY6Y3A1	AlkB	2.18e-19	77.4	68.0	50
SRR28636386.3317245	A0A0D1YDG7	Cutinase_like	4.06e-20	80.1	68.0	50
SRR28636386.3321182	G1C7H9	AlkB	6.17e-10	51.2	54.0	50
SRR28636386.3321536	G1C7H9	AlkB	6.17e-10	51.2	54.0	50
SRR28636386.3321608	G1C7H9	AlkB	5.54e-09	48.5	54.0	50
SRR28636386.3335939	A0A074K8M8	Cutinase_like	4.06e-09	48.9	46.3	54
SRR28636386.3349828	Q1M6P2	Cutinase_like	1.09e-25	94.7	80.0	50
SRR28636386.3352100	A0A254U084	Cutinase_like	8.3e-13	59.3	56.9	51
SRR28636386.3352151	A0ABW3HCW7	AlkB	1.98e-11	55.5	54.0	50
SRR28636386.3360432	A0AAN5C2R9	Cutinase_like	2.1e-06	41.2	41.2	51
SRR28636386.3365878	A0A2U2JE67	Cutinase_like	3.81e-06	40.4	40.4	52
SRR28636386.3369811	A0A0F1BC44	AlkB	1.57e-27	99.4	98.0	50
SRR28636386.3374793	A0A0P9CMX4	AlkB	4.31e-07	43.1	46.0	50
SRR28636386.3378598	A9CMS7	AlkB	2.7e-11	55.1	48.0	50
SRR28636386.3386084	A0ABX3N1Y0	AlkB	2.99e-25	93.2	84.0	50
SRR28636386.3393127	A0ABR7MBV8	AlkB	9.36e-08	45.1	52.9	51
SRR28636386.3394345	A0A554WIU4	MHETase_like	6.04e-18	73.9	72.0	50
SRR28636386.3401223	A0ABY6Y3A1	AlkB	2.73e-16	68.9	64.0	50
SRR28636386.3401368	A0ABY6Y3A1	AlkB	2.73e-16	68.9	64.0	50
SRR28636386.3404220	A0A1S9RVN2	Cutinase_like	9.32e-22	84.7	76.5	51
SRR28636386.3411989	A0A3E0VPH7	AlkB	5.67e-25	92.4	88.0	50
SRR28636386.3413067	A0A2T7WX72	AlkB	9.98e-06	39.3	44.4	54
SRR28636386.3416967	G1C7H9	AlkB	2.36e-16	69.3	62.0	50
SRR28636386.3436286	A0ABQ6CYQ0	AlkB	1.58e-13	61.2	60.8	51
SRR28636386.3445711	A0A9P5AHW0	Cutinase_like	5.08e-11	54.3	50.0	50
SRR28636386.3452493	A0A1V2ICM1	AlkB	7.25e-09	48.1	52.0	50
SRR28636386.3460290	A0A316YF96	Cutinase_like	5.35e-06	40.0	43.1	51
SRR28636386.3461504	A0AAN5C2R9	Cutinase_like	3.33e-10	52.0	52.0	50
SRR28636386.3465493	A0ABX0G611	AlkB	7.4e-22	84.3	82.0	50
SRR28636386.3466744	A0AAN5C2R9	Cutinase_like	2.43e-10	52.4	54.0	50
SRR28636386.3486226	A0AAQ0NAT2	MHETase_like	3e-20	80.5	70.0	50
SRR28636386.3490775	G1C7H9	AlkB	3.23e-16	68.9	63.5	52
SRR28636386.3514093	A0A2D0NIN8	AlkB	7.02e-15	65.1	62.0	50
SRR28636386.3514515	A9CMS7	AlkB	2.08e-06	41.2	42.0	50
SRR28636386.3514785	A9CMS7	AlkB	2.08e-06	41.2	42.0	50
SRR28636386.3515336	A0AAN5C2R9	Cutinase_like	1.17e-09	50.4	44.0	50
SRR28636386.3517409	A0A2N6SZ70	AlkB	2.84e-12	57.8	57.7	52
SRR28636386.3523748	A0A076EXU7	AlkB	8.94e-08	45.1	52.8	53
SRR28636386.3525559	A0A159Z470	AlkB	7.4e-22	84.3	84.0	50
SRR28636386.3539431	A0ABX4EY60	AlkB	1.41e-17	72.4	62.0	50
SRR28636386.3540236	A0ABM7G052	AlkB	8.42e-14	62.0	62.0	50
SRR28636386.3541072	A0A512NG10	AlkB	6.18e-10	51.2	31.3	80
SRR28636386.3543068	A0A0F5LDK2	Cutinase_like	5.47e-22	85.1	80.0	50
SRR28636386.3543497	A0AAW6QUD3	Cutinase_like	1.32e-10	52.8	54.0	50
SRR28636386.3544216	A0A0F5LDK2	Cutinase_like	5.47e-22	85.1	80.0	50
SRR28636386.3568518	A0A0A2VAB0	Cutinase_like	1.17e-06	42.0	39.1	64
SRR28636386.3569845	G1C7R7	AlkB	2.04e-17	68.6	66.0	50
SRR28636386.3585141	A0ABT7S9X4	Cutinase_like	1.6e-06	41.6	44.0	50
SRR28636386.3587004	A9CMS7	AlkB	2.02e-14	63.9	63.5	52
SRR28636386.3614533	A0A316YF96	Cutinase_like	3.89e-09	48.9	49.1	53
SRR28636386.3624325	A0ABS9DYA4	AlkB	1.98e-14	63.9	54.0	50
SRR28636386.3648899	A0A917Q8D6	AlkB	1.54e-22	86.3	82.0	50
SRR28636386.3654059	A0A0P9CMX4	AlkB	1.62e-23	89.4	74.0	50
SRR28636386.3664135	A0A8H6D6M8	Cutinase_like	3.52e-08	46.2	48.0	50
SRR28636386.3672893	A0A917Q8D6	AlkB	7.37e-15	65.1	58.0	50
SRR28636386.3681100	A0A0W1R4J3	AlkB	3.6e-08	46.2	48.0	50
SRR28636386.3682555	A0ABQ1SA56	AlkB	9.15e-11	53.5	48.0	50
SRR28636386.3682788	A0ABN7YNI5	MHETase_like	1.89e-11	55.5	51.0	51
SRR28636386.3703418	A0A5N5E036	Cutinase_like	5.58e-09	48.5	56.0	50
SRR28636386.3706565	A9CMS7	AlkB	2.02e-14	63.9	56.0	50
SRR28636386.3725537	A9CMS7	AlkB	9.44e-11	53.5	44.0	50
SRR28636386.3725726	A0A254U2U8	Cutinase_like	1.04e-08	47.8	44.6	56
SRR28636386.3726404	A9CMS7	AlkB	4.72e-16	68.6	60.0	50
SRR28636386.3727311	A0A243QZQ8	AlkB	1.27e-14	64.3	58.0	50
SRR28636386.3751966	A0AAN5C2R9	Cutinase_like	8.15e-10	50.8	48.0	50
SRR28636386.3777717	G1C7H9	AlkB	9.44e-18	73.2	69.1	55
SRR28636386.3787933	A0A0G4NCV0	Cutinase_like	1.49e-14	64.3	60.0	50
SRR28636386.3788058	A0A0G4NCV0	Cutinase_like	1.49e-14	64.3	60.0	50
SRR28636386.3788096	A0A0G4NCV0	Cutinase_like	1.49e-14	64.3	60.0	50
SRR28636386.3800897	D3B1Q5	Cutinase_like	3.1e-11	54.7	50.0	50
SRR28636386.3807651	G1C7H9	AlkB	4.99e-24	90.5	82.0	50
SRR28636386.3811211	A0ABW7I9P6	AlkB	1.66e-27	99.8	86.0	50
SRR28636386.3811869	A0AAP8QDB7	AlkB	1.57e-18	75.1	62.0	50
SRR28636386.3814132	A0AAP8QDB7	AlkB	1.57e-18	75.1	62.0	50
SRR28636386.3821723	A0AAN6M0Z9	Cutinase_like	8.07e-10	50.8	50.0	50
SRR28636386.3821889	A0AAN6M0Z9	Cutinase_like	1.51e-09	50.1	48.0	50
SRR28636386.3821963	A0A3E2DCF3	Cutinase_like	1.87e-16	69.7	66.0	50
SRR28636386.3833018	A0A0P9CMX4	AlkB	5.86e-23	87.8	76.0	50
SRR28636386.3835004	A0A4R1M1J0	Cutinase_like	3.19e-15	65.9	56.0	50
SRR28636386.3840156	A0A0P9CMX4	AlkB	5.89e-24	90.5	90.2	51
SRR28636386.3840246	A0A0P9CMX4	AlkB	5.89e-24	90.5	90.2	51
SRR28636386.3859642	A0ABY6Y3A1	AlkB	3.94e-26	95.5	82.0	50
SRR28636386.3860465	A0ABY6Y3A1	AlkB	3.94e-26	95.5	82.0	50
SRR28636386.3890845	A0A254U084	Cutinase_like	1.7e-10	52.8	51.0	51
SRR28636386.3895843	A0A2N3J077	Cutinase_like	1.26e-27	100	88.0	50
SRR28636386.3916026	Q9AP11	AlkB	3.31e-10	52.0	48.0	50
SRR28636386.3916110	Q9AP11	AlkB	3.31e-10	52.0	48.0	50
SRR28636386.3935902	A0AAN5C2R9	Cutinase_like	7.66e-09	48.1	48.0	50
SRR28636386.3936149	A9CMS7	AlkB	1.95e-08	47.0	45.1	51
SRR28636386.3936976	A9CMS7	AlkB	3.65e-08	46.2	45.1	51
SRR28636386.3939351	A0A922NQS1	Cutinase_like	4.09e-09	48.9	42.3	52
SRR28636386.3943850	A0A0D1YDG7	Cutinase_like	1.28e-07	44.7	40.0	50
SRR28636386.3953969	A0AAN5C2R9	Cutinase_like	3.68e-08	46.2	40.4	52
SRR28636386.3954212	A0AAN5C2R9	Cutinase_like	1.77e-07	44.3	42.0	50
SRR28636386.3956208	A0AAN5C2R9	Cutinase_like	3.71e-11	54.7	56.0	50
SRR28636386.3957762	G1C7H9	AlkB	5.21e-18	73.9	70.0	50
SRR28636386.3957790	A0AAN5C2R9	Cutinase_like	3.68e-08	46.2	40.4	52
SRR28636386.3961989	G1C7R7	AlkB	4.22e-19	72.8	68.0	50
SRR28636386.3963181	A0A512NG10	AlkB	6.51e-26	95.9	82.0	50
SRR28636386.3973455	A0A922NQS1	Cutinase_like	8.16e-07	42.4	46.0	50
SRR28636386.3990159	A0A508WYS0	AlkB	4.83e-22	82.4	68.0	50
SRR28636386.4006672	A0A382CA14	Cutinase_like	9.87e-09	47.8	51.0	51
SRR28636386.4027451	A0ABM8C2J5	AlkB	5.1e-16	68.2	72.0	50
SRR28636386.4036700	A0A2N3J077	Cutinase_like	1.26e-27	100	98.0	50
SRR28636386.4047510	A0A4P6ZCX2	AlkB	9.4e-23	84.3	76.0	50
SRR28636386.4055379	J4UWC3	Cutinase_like	3.9e-06	40.4	35.3	51
SRR28636386.4057280	A0A917Q8D6	AlkB	1.94e-19	77.8	70.0	50
SRR28636386.4071160	A0A2Z2P0Q7	MHETase_like	1.11e-06	42.0	37.7	53
SRR28636386.4083857	A0A7U6M2W5	AlkB	5.18e-20	77.4	76.0	50
SRR28636386.4095131	A0AAP8QDB7	AlkB	1.57e-18	75.1	62.0	50
SRR28636386.4103899	A0AAP8QDB7	AlkB	4.91e-11	54.3	52.0	50
SRR28636386.4106818	A0A922NQS1	Cutinase_like	1.3e-10	53.1	48.0	50
SRR28636386.4112813	E4T1B9	Cutinase_like	8.34e-23	86.3	74.0	50
SRR28636386.4117150	A0A3S8UBZ6	AlkB	2.49e-14	63.5	61.5	52
SRR28636386.4156175	A0AAE2JQM8	AlkB	2.05e-28	101	98.0	50
SRR28636386.4164229	A0A1H8CRH8	AlkB	4.39e-13	60.1	63.0	54
SRR28636386.4164238	A0A1H8CRH8	AlkB	4.39e-13	60.1	63.0	54
SRR28636386.4164368	A0A426UZC5	AlkB	6.24e-21	82.0	70.0	50
SRR28636386.4164921	A0A1H8CRH8	AlkB	2.13e-12	58.2	62.3	53
SRR28636386.4173137	A0ABC9U9D7	Cutinase_like	8.73e-28	100	94.0	50
SRR28636386.4177129	A0A5N5E036	Cutinase_like	1.49e-14	64.3	60.8	51
SRR28636386.4180429	A0A4P6ZCX2	AlkB	2.72e-28	98.6	90.0	50
SRR28636386.4184620	G1C7H9	AlkB	3.23e-16	68.9	62.0	50
SRR28636386.4201137	A0A833V490	MHETase_like	2.98e-09	49.3	48.1	52
SRR28636386.4204267	A0A4R0G3H0	AlkB	2.09e-32	109	96.0	50
SRR28636386.4213235	A0A9P5AHW0	Cutinase_like	1.62e-12	58.5	50.0	50
SRR28636386.4219330	A0AAN5C2R9	Cutinase_like	4.09e-09	48.9	40.0	50
SRR28636386.4233562	A0A0D1YDG7	Cutinase_like	2.18e-06	41.2	41.2	51
SRR28636386.4244313	Q5F4D8	AlkB	2.07e-09	49.7	44.0	50
SRR28636386.4251780	Q5F4D8	AlkB	3.19e-24	91.3	86.0	50
SRR28636386.4257946	A0AAQ0NAT2	MHETase_like	3.24e-18	74.7	66.0	50
SRR28636386.4258103	A0ABQ1SA56	AlkB	2.67e-16	68.9	62.0	50
SRR28636386.4265512	Q5F4D8	AlkB	5.46e-15	65.5	56.9	51
SRR28636386.4278853	A0A1H9FT28	AlkB	4.81e-11	54.3	56.0	50
SRR28636386.4279910	A0A9Q7NSE2	AlkB	1.68e-28	99.4	94.0	50
SRR28636386.4280582	A0A922NQS1	Cutinase_like	2.18e-09	49.7	47.1	51
SRR28636386.4280857	A0AAN5C2R9	Cutinase_like	9.03e-08	45.1	37.3	51
SRR28636386.4285512	A0AAN5C2R9	Cutinase_like	1.98e-11	55.5	50.0	50
SRR28636386.4307157	A0AAW6QUD3	Cutinase_like	1.37e-10	52.8	47.5	59
SRR28636386.4325235	A0A316YF96	Cutinase_like	1.29e-10	53.1	50.0	62
SRR28636386.4343597	A0AAN5C2R9	Cutinase_like	1.24e-07	44.7	43.1	51
SRR28636386.4346700	A0A9P5AHW0	Cutinase_like	1.6e-06	41.6	40.4	52
SRR28636386.4350188	A0AAN5C2R9	Cutinase_like	2.43e-10	52.4	49.0	51
SRR28636386.4350210	A0A3S8UBZ6	AlkB	2.49e-14	63.5	61.5	52
SRR28636386.4353136	A0ABW3HCW7	AlkB	2.56e-08	46.6	49.1	55
SRR28636386.4369250	A0ABQ2BPI2	AlkB	8.99e-23	86.7	78.0	50
SRR28636386.4381733	A0AAN5C2R9	Cutinase_like	7.97e-15	65.1	66.0	50
SRR28636386.4383469	A0ABQ6BST8	AlkB	3.04e-26	95.9	84.0	50
SRR28636386.4383578	A0ABQ6BST8	AlkB	3.04e-26	95.9	84.0	50
SRR28636386.4387732	G1C7H9	AlkB	3.88e-15	65.9	61.8	55
SRR28636386.4388473	G1C7H9	AlkB	3.88e-15	65.9	61.8	55
SRR28636386.4406927	A0A8H6D6M8	Cutinase_like	2.18e-09	49.7	55.6	54
