read_id	protein_id	family	evalue	bitscore	pident	aln_len
SRR28636381.317757	A0A3Q8MC64	AlkB	5e-09	48.1	48.9	45
SRR28636381.318870	A0A9P5AHW0	Cutinase_like	1.88e-08	47.0	48.0	50
SRR28636381.320276	A0A316YF96	Cutinase_like	1.94e-14	63.9	66.0	47
SRR28636381.321393	A0A1V4HPE8	AlkB	7.6e-06	39.7	44.7	38
SRR28636381.321427	A0A1C7N448	Cutinase_like	4.35e-10	51.6	55.1	49
SRR28636381.321469	A0A1C7N448	Cutinase_like	4.35e-10	51.6	55.1	49
SRR28636381.321807	A0A0W1R4J3	AlkB	6.75e-08	45.4	48.0	50
SRR28636381.322884	G1C7H9	AlkB	6.74e-23	87.4	82.0	50
SRR28636381.323488	Q5F4D8	AlkB	3.88e-09	48.9	64.9	37
SRR28636381.323520	Q5F4D8	AlkB	3.88e-09	48.9	64.9	37
SRR28636381.324534	A0ABQ2ZPY9	AlkB	4.39e-22	82.8	77.6	49
SRR28636381.326943	A9CMS7	AlkB	3.88e-09	48.9	48.9	45
SRR28636381.327230	A0AAN5C2R9	Cutinase_like	7.42e-12	56.6	60.5	38
SRR28636381.331070	A0A076EYD1	AlkB	1.39e-15	67.0	66.0	50
SRR28636381.333388	A0A5M8NZN6	MHETase_like	1.89e-11	55.5	52.0	50
SRR28636381.333990	A0A164J077	AlkB	1.36e-08	47.4	45.8	48
SRR28636381.335338	G1C7R7	AlkB	1.66e-10	50.8	58.5	41
SRR28636381.335719	A0A538SMW8	Cutinase_like	2.19e-13	60.1	68.0	50
SRR28636381.336262	A0A8H5WTA5	Cutinase_like	6.06e-13	59.7	67.5	40
SRR28636381.340241	A0A517L0X3	Cutinase_like	2.18e-15	66.6	77.5	40
SRR28636381.340880	G1C7R7	AlkB	3.6e-15	62.8	60.4	48
SRR28636381.342421	A0A316YF96	Cutinase_like	9.39e-08	45.1	58.5	41
SRR28636381.344533	M7XAF4	Cutinase_like	1.59e-06	41.6	53.7	41
SRR28636381.344989	A0A0D1YDG7	Cutinase_like	8.47e-07	42.4	43.2	44
SRR28636381.345550	A0AAN5C2R9	Cutinase_like	8.29e-13	59.3	65.3	49
SRR28636381.347591	A0AAN5C2R9	Cutinase_like	4.08e-15	65.9	63.8	47
SRR28636381.347836	A0A6L6XPT2	Cutinase_like	5.56e-06	40.0	46.0	50
SRR28636381.349750	A0ABX3ST51	AlkB	6.53e-08	45.4	43.8	48
SRR28636381.352709	A0ABM6H719	AlkB	2.84e-06	40.8	51.2	43
SRR28636381.353250	J4UWC3	Cutinase_like	1.24e-10	53.1	49.0	49
SRR28636381.354096	A0A0B2ABE9	AlkB	6.8e-08	45.4	53.7	41
SRR28636381.354390	A0A3S1D6K8	Cutinase_like	1.23e-07	44.7	61.8	34
SRR28636381.355579	A0AAN5C2R9	Cutinase_like	4.12e-06	40.4	41.7	48
SRR28636381.359468	Q5F4D8	AlkB	1.28e-07	44.7	55.3	47
SRR28636381.359688	A0ABX9ETF1	AlkB	1.18e-20	80.9	71.4	49
SRR28636381.359729	A0A917KE28	AlkB	1.92e-14	63.9	85.7	35
SRR28636381.360113	A0A243QZQ8	AlkB	2.07e-06	41.2	58.3	36
SRR28636381.360900	A0A9W9D218	Cutinase_like	1.11e-09	50.4	46.0	50
SRR28636381.361672	A0A0Q2RTE8	AlkB	4.79e-11	54.3	51.1	47
SRR28636381.361901	A0A318LRJ6	AlkB	2.7e-15	66.2	63.3	49
SRR28636381.363500	G1C7R7	AlkB	4.18e-11	52.4	51.2	43
SRR28636381.367513	A0AAN5C2R9	Cutinase_like	7.33e-20	79.3	77.6	49
SRR28636381.368979	A0ABQ1HDS6	AlkB	1.51e-18	75.1	81.6	49
SRR28636381.369261	A0AAN5C2R9	Cutinase_like	1.55e-12	58.5	52.2	46
SRR28636381.369544	A0AAW4FSC1	AlkB	4.33e-22	82.8	88.1	42
SRR28636381.369589	A0AAN5C2R9	Cutinase_like	6.07e-13	59.7	54.3	46
SRR28636381.373328	A0A1X0I552	AlkB	2.47e-18	74.7	68.8	48
SRR28636381.373427	A0A1X0I552	AlkB	9.43e-19	75.9	68.8	48
SRR28636381.374822	A0AAN5C2R9	Cutinase_like	1.7e-10	52.8	53.2	47
SRR28636381.374999	A0ABW3HCW7	AlkB	1.16e-06	42.0	52.8	36
SRR28636381.377233	A0A1X0I552	AlkB	2.29e-13	60.8	60.4	48
SRR28636381.377828	A0ABY6BN00	AlkB	9.08e-19	75.9	77.1	48
SRR28636381.380030	A0A1Y3PDX4	AlkB	1.86e-08	47.0	56.8	37
SRR28636381.380292	A0A1Y3PDX4	AlkB	1.67e-07	44.3	56.8	37
SRR28636381.383827	A0A0G4NCV0	Cutinase_like	2.18e-09	49.7	52.3	44
SRR28636381.384219	A0A269ZE06	AlkB	7.19e-13	58.9	65.9	41
SRR28636381.384232	A0A269ZE06	AlkB	7.19e-13	58.9	65.9	41
SRR28636381.384353	A0A269ZE06	AlkB	7.19e-13	58.9	65.9	41
SRR28636381.384413	M2VXL2	AlkB	5.95e-07	42.7	52.8	36
SRR28636381.385318	A0A6P2GGD3	AlkB	1.19e-13	61.6	64.4	45
SRR28636381.385927	A0A1E7LQY9	AlkB	3.61e-11	54.7	59.5	42
SRR28636381.388498	A0AAN5C2R9	Cutinase_like	1.7e-10	52.8	47.9	48
SRR28636381.389300	W9GAM8	AlkB	2.23e-23	88.2	85.7	49
SRR28636381.389417	A0A1X1ZJT1	AlkB	1.51e-06	41.6	45.5	44
SRR28636381.389494	A0A8H5WTA5	Cutinase_like	2.12e-12	58.2	58.7	46
SRR28636381.391415	A0A9P5AHW0	Cutinase_like	4.35e-07	43.1	58.8	34
SRR28636381.391841	A0A9P5AHW0	Cutinase_like	4.35e-07	43.1	58.8	34
SRR28636381.392301	A0A0K8P8E7	MHETase_like	1.81e-13	61.2	52.1	48
SRR28636381.395695	A0A6P2GGD3	AlkB	8.41e-07	42.4	44.4	45
SRR28636381.398701	G1C7H9	AlkB	2.26e-16	69.3	63.3	49
SRR28636381.402875	A0ABQ6CYQ0	AlkB	8.13e-21	81.3	81.6	49
SRR28636381.406006	A0A0P9CMX4	AlkB	1.07e-14	64.7	54.0	50
SRR28636381.406817	A0A6L6XVY0	Cutinase_like	1.6e-06	41.6	51.4	35
SRR28636381.408302	A0AAN5C2R9	Cutinase_like	2.43e-10	52.4	53.2	47
SRR28636381.408413	Q9AP11	AlkB	1.52e-09	50.1	46.9	49
SRR28636381.408671	A0ABR7MBV8	AlkB	1.95e-20	80.9	66.0	50
SRR28636381.409185	A0AAN5C2R9	Cutinase_like	2.43e-10	52.4	53.2	47
SRR28636381.409188	A0A2M8PWP3	Cutinase_like	3.16e-10	52.0	47.9	48
SRR28636381.409713	A0A1I3VVP1	Cutinase_like	1.04e-14	64.7	49.0	51
SRR28636381.410527	Q9AP11	AlkB	8.11e-10	50.8	46.9	49
SRR28636381.411337	A0ABX3PCV7	AlkB	7.76e-19	75.9	75.0	48
SRR28636381.412341	A0A922NQS1	Cutinase_like	3.93e-06	40.4	43.5	46
SRR28636381.412884	A0A8D6Y728	MHETase_like	1.11e-09	50.4	52.2	46
SRR28636381.413144	A0A8D6Y728	MHETase_like	7.29e-09	48.1	52.3	44
SRR28636381.413161	A0A8D6Y728	MHETase_like	1.11e-09	50.4	52.2	46
SRR28636381.414313	A0A2S7SRH5	Cutinase_like	1.58e-15	67.0	62.0	50
SRR28636381.415427	A0A8D6Y728	MHETase_like	1.11e-09	50.4	52.2	46
SRR28636381.415742	A0AAN5C2R9	Cutinase_like	1.98e-11	55.5	46.9	49
SRR28636381.415875	A0AAN5C2R9	Cutinase_like	6.6e-08	45.4	42.9	49
SRR28636381.417608	A0A316YF96	Cutinase_like	1.23e-07	44.7	48.7	39
SRR28636381.419744	A0A8H4J4L5	Cutinase_like	5.05e-11	54.3	60.4	48
SRR28636381.421222	A9CMS7	AlkB	1.16e-06	42.0	38.0	50
SRR28636381.421590	A0ABW9HH33	Cutinase_like	8.12e-10	50.8	45.7	46
SRR28636381.424306	A9CMS7	AlkB	5.9e-07	42.7	44.7	47
SRR28636381.426251	A0AAN5C2R9	Cutinase_like	3.71e-11	54.7	48.0	50
SRR28636381.428912	A9CMS7	AlkB	2.4e-07	43.9	51.4	35
SRR28636381.428917	A0AAN5C2R9	Cutinase_like	1.27e-13	61.6	54.3	46
SRR28636381.432815	M7XAF4	Cutinase_like	7.61e-15	65.1	64.4	45
SRR28636381.433484	A0A1C1CNS6	Cutinase_like	1.11e-09	50.4	49.0	49
SRR28636381.434240	A0A6J5GMP7	MHETase_like	1.33e-20	77.8	63.3	49
SRR28636381.434355	A0A1Y6H3Z7	AlkB	1.02e-16	66.2	73.2	41
SRR28636381.435049	A0A6I6MU64	AlkB	1.84e-15	65.5	53.1	49
SRR28636381.435382	A0A0N0U9H2	AlkB	8.05e-15	64.7	65.3	49
SRR28636381.435787	A0AAN5C2R9	Cutinase_like	6.95e-11	53.9	46.9	49
SRR28636381.436086	G1C7H9	AlkB	5.54e-09	48.5	52.4	42
SRR28636381.436913	A0A316YF96	Cutinase_like	1.66e-18	75.5	74.5	47
SRR28636381.437051	A0A316YF96	Cutinase_like	1.66e-18	75.5	73.5	49
SRR28636381.438807	A0A0N0NJ95	Cutinase_like	9.07e-11	53.5	47.8	46
SRR28636381.441444	A9CMS7	AlkB	1.58e-06	41.6	53.7	41
SRR28636381.441534	A0ABW9HH33	Cutinase_like	6.57e-08	45.4	50.0	44
SRR28636381.441739	A0ABW9HH33	Cutinase_like	6.57e-08	45.4	50.0	44
SRR28636381.442558	A0A1B1BLA5	AlkB	6.62e-15	65.1	74.5	47
SRR28636381.445261	A0A175RD16	AlkB	1.3e-22	86.3	87.8	49
SRR28636381.445624	A0A1V2ICM1	AlkB	8.06e-07	42.4	42.9	49
SRR28636381.445822	A0AAN5C2R9	Cutinase_like	6.64e-11	53.9	60.5	43
SRR28636381.446041	K2RTV3	Cutinase_like	1.11e-09	50.4	55.0	40
SRR28636381.446137	K2RTV3	Cutinase_like	1.11e-09	50.4	57.5	40
SRR28636381.447163	A0AAN5C2R9	Cutinase_like	6.95e-11	53.9	57.1	49
SRR28636381.447345	A0ABW3HCW7	AlkB	1.11e-09	50.4	39.8	83
SRR28636381.447746	A0ABW3HCW7	AlkB	1.11e-09	50.4	39.8	83
SRR28636381.448288	A0A328ACF0	Cutinase_like	1.09e-09	50.4	67.4	43
SRR28636381.448390	A0A3Q8MC64	AlkB	9.26e-08	44.7	53.5	43
SRR28636381.449104	A0A0D1YDG7	Cutinase_like	3.89e-09	48.9	47.7	44
SRR28636381.449720	A0A6A6HWM3	Cutinase_like	3.62e-08	46.2	38.3	47
SRR28636381.449787	A0A6I3JA01	Cutinase_like	5.66e-12	57.0	61.0	41
SRR28636381.450555	A0A1Y3PDX4	AlkB	3.14e-07	43.5	50.0	40
SRR28636381.450671	A0A538SMW8	Cutinase_like	6.69e-17	69.3	63.3	49
SRR28636381.451954	A0A1Y3PDX4	AlkB	3.14e-07	43.5	50.0	40
SRR28636381.452362	G1C7R7	AlkB	1.46e-08	45.8	60.0	35
SRR28636381.454936	A0A316YF96	Cutinase_like	1.27e-13	61.6	54.4	57
SRR28636381.456746	A0A254U084	Cutinase_like	1.69e-07	44.3	52.4	42
SRR28636381.456841	A0A254U084	Cutinase_like	1.69e-07	44.3	52.4	42
SRR28636381.457227	A0A254U084	Cutinase_like	1.69e-07	44.3	52.4	42
SRR28636381.457595	A0A254U084	Cutinase_like	1.69e-07	44.3	52.4	42
SRR28636381.457873	A0AAE6Y585	AlkB	1.45e-16	69.7	57.1	49
SRR28636381.459386	A0A919XRH9	AlkB	2.04e-12	58.2	62.2	45
SRR28636381.460400	A0A316YF96	Cutinase_like	2.08e-09	49.7	54.0	50
SRR28636381.461117	A0A8H4J4L5	Cutinase_like	1.29e-10	53.1	53.1	49
SRR28636381.461257	G1C7R7	AlkB	1.24e-06	40.8	54.8	31
SRR28636381.462412	A0AAN5C2R9	Cutinase_like	1.39e-11	55.8	59.5	42
SRR28636381.463409	A0A316YF96	Cutinase_like	2.08e-09	49.7	54.0	50
SRR28636381.465610	A0AAN5C2R9	Cutinase_like	1e-08	47.8	47.7	44
SRR28636381.466935	A0A0M2K526	Cutinase_like	1.17e-27	98.2	95.9	49
SRR28636381.467637	A0A922NQS1	Cutinase_like	3.17e-07	43.5	50.0	46
SRR28636381.469524	A0A512N561	AlkB	7.87e-29	103	92.0	50
SRR28636381.469583	A0A512N561	AlkB	7.87e-29	103	92.0	50
SRR28636381.471371	A0A7G9R817	Cutinase_like	1.29e-07	44.7	47.6	42
SRR28636381.471654	A0A0E3WAV4	Cutinase_like	1.93e-28	101	98.0	49
SRR28636381.473307	A0AAN5C2R9	Cutinase_like	1.24e-07	44.7	48.8	41
SRR28636381.474854	Q5F4D8	AlkB	8.44e-07	42.4	47.6	42
SRR28636381.476094	A0ABQ1UKW1	AlkB	2.49e-14	63.5	55.1	49
SRR28636381.478782	A0AAE4GDF4	AlkB	1.31e-16	68.6	77.1	35
SRR28636381.480730	A0A318E317	AlkB	1.47e-30	108	95.9	49
SRR28636381.481787	A0ABR7MBV8	AlkB	7.55e-18	73.6	61.2	49
SRR28636381.484800	A0ABR7MBV8	AlkB	7.55e-18	73.6	61.2	49
SRR28636381.486224	A0A0A2VAB0	Cutinase_like	1.6e-06	41.6	56.3	32
SRR28636381.487163	A0A0F8AVQ6	AlkB	7.27e-06	39.7	49.0	49
SRR28636381.487837	A0A100Y1W8	AlkB	2.84e-09	49.3	44.2	43
SRR28636381.488160	G1C7H9	AlkB	2.26e-16	69.3	64.6	48
SRR28636381.488246	A0A6J5BKP3	MHETase_like	5.14e-17	71.2	67.4	46
SRR28636381.488304	A0A4Z1CNW2	AlkB	2.98e-24	91.7	95.9	49
SRR28636381.489832	A0A100Y1W8	AlkB	2.84e-09	49.3	44.2	43
SRR28636381.490758	A0A100Y1W8	AlkB	2.84e-09	49.3	44.2	43
SRR28636381.491016	A0A833V490	MHETase_like	1.67e-15	67.0	63.0	46
SRR28636381.492357	A0A1X2CZ72	AlkB	5.32e-12	57.0	47.9	48
SRR28636381.494911	A0ABQ5TAM8	AlkB	8.36e-14	62.0	57.4	47
SRR28636381.495371	A0A1V2H6G1	AlkB	6.38e-15	65.1	51.0	49
SRR28636381.496601	A0AAN5C2R9	Cutinase_like	3.32e-07	43.5	47.6	42
SRR28636381.497165	A0A1X0BAF1	AlkB	3.48e-08	46.2	47.9	48
SRR28636381.497487	A0A1X0BAF1	AlkB	3.48e-08	46.2	47.9	48
SRR28636381.497676	A0A1X0BAF1	AlkB	3.48e-08	46.2	47.9	48
SRR28636381.498281	A0AAN5C2R9	Cutinase_like	4.35e-07	43.1	52.6	38
SRR28636381.499050	D3B1Q5	Cutinase_like	1.77e-08	47.0	51.0	49
SRR28636381.499964	A0A4P7IDZ0	AlkB	5.98e-18	73.9	67.3	49
SRR28636381.501290	A0A517L0X3	Cutinase_like	1.98e-11	55.5	56.0	50
SRR28636381.502063	A0AAN5C2R9	Cutinase_like	4.09e-09	48.9	60.0	35
SRR28636381.503300	A0A1S1QJ66	AlkB	4.05e-13	60.1	57.1	49
SRR28636381.503363	A0A1S1QJ66	AlkB	4.05e-13	60.1	57.1	49
SRR28636381.503625	A0A538SMW8	Cutinase_like	5.2e-06	40.0	48.6	35
SRR28636381.503630	D3B1Q5	Cutinase_like	5.26e-06	40.0	43.2	44
SRR28636381.503659	A0A1S1QJ66	AlkB	4.05e-13	60.1	57.1	49
SRR28636381.504018	A0A0D1YDG7	Cutinase_like	4.51e-07	43.1	42.9	42
SRR28636381.504029	A0A381N483	Cutinase_like	6.88e-21	80.9	72.0	50
SRR28636381.504096	R8BBY6	Cutinase_like	1.59e-06	41.6	37.8	45
SRR28636381.505463	A0A538SMW8	Cutinase_like	5.2e-06	40.0	48.6	35
SRR28636381.506920	A0AAN5C2R9	Cutinase_like	4.09e-09	48.9	60.0	35
SRR28636381.508044	A0AAN5C2R9	Cutinase_like	1.24e-10	53.1	53.3	45
SRR28636381.509539	A0A8D6Y728	MHETase_like	1.11e-06	42.0	40.8	49
SRR28636381.510237	A0AAN5C2R9	Cutinase_like	3.94e-06	40.4	39.6	48
SRR28636381.510318	Q5F4D8	AlkB	6.83e-08	45.4	44.7	47
SRR28636381.511059	A0ABR7MBV8	AlkB	5.5e-15	65.5	57.8	45
SRR28636381.511431	A0AAN5C2R9	Cutinase_like	1.13e-12	58.9	52.1	48
SRR28636381.511517	A0A2Z2P0Q7	MHETase_like	4.78e-16	68.6	62.2	45
SRR28636381.511526	A0A2Z2P0Q7	MHETase_like	3.5e-16	68.9	62.2	45
SRR28636381.517057	A0AAE6Y585	AlkB	1.41e-08	47.4	60.5	38
SRR28636381.517945	A0ABW3HCW7	AlkB	1.18e-12	58.9	53.1	49
SRR28636381.517995	A0ABW3HCW7	AlkB	3.38e-13	60.5	53.1	49
SRR28636381.518851	A0ABW3HCW7	AlkB	2.42e-10	52.4	51.0	49
SRR28636381.519001	A0ABW3HCW7	AlkB	1.32e-13	61.6	55.1	49
SRR28636381.527732	A0A538SMW8	Cutinase_like	2.1e-08	46.6	65.0	40
SRR28636381.529238	A0ABY6XS25	AlkB	3.48e-08	46.2	52.2	46
SRR28636381.539386	W9GAM8	AlkB	3.04e-26	95.9	86.0	50
SRR28636381.540772	A0ABW3HCW7	AlkB	5.01e-08	45.8	46.7	45
SRR28636381.541357	A0A0W1R4J3	AlkB	1.5e-06	41.6	50.0	38
SRR28636381.541389	A0A0W1R4J3	AlkB	1.5e-06	41.6	50.0	38
SRR28636381.543201	A0A0G4NCV0	Cutinase_like	2.37e-13	60.8	57.1	49
SRR28636381.544469	Q5F4D8	AlkB	2.3e-07	43.9	38.8	49
SRR28636381.545218	A9CMS7	AlkB	3.9e-06	40.4	40.0	45
SRR28636381.545219	A9CMS7	AlkB	3.9e-06	40.4	40.0	45
SRR28636381.545349	A0A1B1UJ32	AlkB	4.06e-09	48.9	48.9	45
SRR28636381.546461	A9CMS7	AlkB	3.9e-06	40.4	40.0	45
SRR28636381.550468	A0A0G4NCV0	Cutinase_like	2.37e-13	60.8	57.1	49
SRR28636381.551634	A0A316YF96	Cutinase_like	7.34e-06	39.7	44.9	49
SRR28636381.554010	A0A0F5PR59	AlkB	3.66e-16	68.6	68.8	48
SRR28636381.555649	A0A0F8AVQ6	AlkB	1.22e-07	44.7	54.8	42
SRR28636381.557161	A0A316YF96	Cutinase_like	8.54e-16	67.8	78.0	41
SRR28636381.557185	A0ABW9HH33	Cutinase_like	1.59e-09	50.1	52.6	38
SRR28636381.560621	A0A7W7SJU4	Cutinase_like	1.12e-06	42.0	50.0	36
SRR28636381.560976	A0A0N7H9C9	AlkB	2.6e-16	67.4	63.3	49
SRR28636381.561114	A0A0N7H9C9	AlkB	1.21e-12	57.8	57.1	49
SRR28636381.561752	A0AAQ0NAT2	MHETase_like	1.11e-06	42.0	36.7	49
SRR28636381.561905	A0A222E0D5	MHETase_like	1.68e-07	44.3	40.9	44
SRR28636381.562945	A0A410RVY0	AlkB	3.87e-21	81.6	75.0	48
SRR28636381.563590	A0A922NQS1	Cutinase_like	1.24e-10	53.1	56.8	44
SRR28636381.563802	A0AAQ0NAT2	MHETase_like	1.11e-06	42.0	36.7	49
SRR28636381.564560	A0ABW3HCW7	AlkB	4.52e-07	43.1	46.9	49
SRR28636381.570659	A0A4Z0MA04	Cutinase_like	3.89e-06	40.4	44.7	38
SRR28636381.570840	A0A1B1UJ32	AlkB	1.42e-08	47.4	43.5	46
SRR28636381.571183	A0A4Z0MA04	Cutinase_like	5.33e-06	40.0	44.7	38
SRR28636381.574423	A0A1H3HZJ3	AlkB	8.99e-29	103	93.9	49
SRR28636381.577607	A0AAN5C2R9	Cutinase_like	5.35e-09	48.5	45.8	48
SRR28636381.578059	A0A2S0WMZ0	AlkB	2.01e-21	82.8	79.2	48
SRR28636381.579257	G1C7R7	AlkB	1.27e-15	63.9	57.1	49
SRR28636381.580217	M7XAF4	Cutinase_like	4.34e-10	51.6	44.9	49
SRR28636381.580374	A0A7K1U9Q2	Cutinase_like	2.35e-15	65.5	49.0	49
SRR28636381.580687	A0A935ISJ5	Cutinase_like	2e-10	52.4	51.1	47
SRR28636381.582209	A0A1E7N1S6	AlkB	3.54e-14	63.2	64.4	45
SRR28636381.583560	Q5F4D8	AlkB	4.78e-08	45.8	56.1	41
SRR28636381.583827	A0A922NQS1	Cutinase_like	1.37e-08	47.4	46.9	49
SRR28636381.584478	A0A0K9XIF3	Cutinase_like	8.42e-07	42.4	52.3	44
SRR28636381.585441	A0AAN5C2R9	Cutinase_like	1.53e-06	41.6	36.4	44
SRR28636381.586613	A0A6A6HWM3	Cutinase_like	3.87e-06	40.4	40.4	47
SRR28636381.590275	A0A8H4J4L5	Cutinase_like	7.39e-12	56.6	52.1	48
SRR28636381.592571	A0ABW3HCW7	AlkB	2.18e-15	66.6	65.3	49
SRR28636381.592582	A0ABW3HCW7	AlkB	2.18e-15	66.6	65.3	49
SRR28636381.592944	A0A679JIX2	MHETase_like	9.98e-09	47.8	54.3	35
SRR28636381.593076	A0A0D1Y7R1	Cutinase_like	3.49e-08	46.2	58.3	36
SRR28636381.593096	A0A0D1Y7R1	Cutinase_like	3.49e-08	46.2	58.3	36
SRR28636381.593637	A0A2A4MPM5	Cutinase_like	2.27e-13	60.5	60.4	48
SRR28636381.593671	A0A1J6I142	Cutinase_like	4.12e-24	90.5	87.8	49
SRR28636381.594579	A0A679JQL4	MHETase_like	2.41e-07	43.9	44.7	47
SRR28636381.595862	A0A1X1U8J7	AlkB	6.43e-17	70.9	64.0	50
SRR28636381.596038	A0A1X1U8J7	AlkB	6.43e-17	70.9	64.0	50
SRR28636381.596669	Q9AP11	AlkB	1.28e-07	44.7	61.1	36
SRR28636381.596782	A0AAN5C2R9	Cutinase_like	2.6e-11	55.1	51.1	47
SRR28636381.596854	A0ABM9C468	MHETase_like	1.32e-13	61.6	57.4	47
SRR28636381.597678	Q5F4D8	AlkB	9.35e-08	45.1	44.2	43
SRR28636381.597998	A0A0T6LQN8	AlkB	1.51e-06	41.6	36.7	49
SRR28636381.599885	A0A2K9LIT3	Cutinase_like	5.08e-09	48.5	62.2	37
SRR28636381.599990	A0A316YF96	Cutinase_like	1.98e-11	55.5	52.2	46
SRR28636381.600293	A0AAD2EFU0	MHETase_like	2.32e-10	52.4	66.7	30
SRR28636381.602127	A0A316YF96	Cutinase_like	2.98e-06	40.8	48.8	41
SRR28636381.603085	A0ABQ2HT06	AlkB	1e-09	50.1	54.3	46
SRR28636381.603354	A0ABX6CDP8	MHETase_like	2.77e-14	63.5	61.4	44
SRR28636381.603885	A0AAN5C2R9	Cutinase_like	1.7e-10	52.8	62.2	37
SRR28636381.604149	A0A164J077	AlkB	3.14e-07	43.5	59.4	32
SRR28636381.604463	A0ABW3HCW7	AlkB	5.57e-09	48.5	61.1	36
SRR28636381.604810	A0A5E6YM10	MHETase_like	4.13e-23	88.6	77.8	45
SRR28636381.604963	A0A0B0DF60	AlkB	9.14e-11	53.5	54.0	50
SRR28636381.605661	A0A5N5E036	Cutinase_like	2.18e-09	49.7	56.9	51
SRR28636381.607429	A0A6L6XVY0	Cutinase_like	3.52e-08	46.2	51.3	39
SRR28636381.610045	A0A3Q8MC64	AlkB	4.75e-07	42.7	52.8	36
SRR28636381.610799	Q5F4D8	AlkB	7.59e-09	48.1	48.0	50
SRR28636381.611099	D3B1Q5	Cutinase_like	5.26e-06	40.0	46.2	39
SRR28636381.612959	A0ABQ1JGM9	AlkB	1.19e-20	80.9	72.0	50
SRR28636381.613715	A0ABQ1JGM9	AlkB	1.19e-20	80.9	72.0	50
SRR28636381.613897	A0AAN5C2R9	Cutinase_like	4.86e-11	54.3	46.9	49
SRR28636381.614448	A0ABR4MM10	Cutinase_like	7.66e-06	39.7	39.1	46
SRR28636381.615022	A0ABR4MM10	Cutinase_like	7.66e-06	39.7	39.1	46
SRR28636381.615497	A0AAN5C2R9	Cutinase_like	9.09e-11	53.5	55.1	49
SRR28636381.617357	G1C7R7	AlkB	2.89e-08	45.1	56.8	37
SRR28636381.618416	A0ABQ8GDA2	Cutinase_like	1.11e-06	42.0	48.6	37
SRR28636381.618499	M7SD43	Cutinase_like	8.1e-07	42.4	39.0	41
SRR28636381.619284	G1C7R7	AlkB	2.89e-08	45.1	56.8	37
SRR28636381.619580	A0AAN5C2R9	Cutinase_like	6.95e-11	53.9	60.0	45
SRR28636381.621151	A0A538SMW8	Cutinase_like	2.1e-13	60.1	72.1	43
SRR28636381.621904	A0ABW3HCW7	AlkB	1.48e-14	64.3	68.9	45
SRR28636381.622450	A0A9P5AHW0	Cutinase_like	1.53e-06	41.6	43.8	48
SRR28636381.623167	A0A0P9CMX4	AlkB	3.01e-12	57.8	54.2	48
SRR28636381.623422	A0ABV6E5N6	Cutinase_like	1.01e-11	56.2	56.8	37
SRR28636381.628324	A0A0P9CMX4	AlkB	1.05e-11	56.2	55.6	45
SRR28636381.629276	A0AAN5C2R9	Cutinase_like	1.49e-14	64.3	62.0	50
SRR28636381.629444	A0AAN5C2R9	Cutinase_like	3.94e-06	40.4	43.1	51
SRR28636381.631147	G1C7R7	AlkB	1.85e-09	48.1	53.8	39
SRR28636381.631545	A0A9P5AHW0	Cutinase_like	9.08e-11	53.5	56.1	41
SRR28636381.631621	A0ABN7ZQU5	MHETase_like	1.94e-19	78.2	83.8	37
SRR28636381.631898	A0A538SMW8	Cutinase_like	2.28e-11	54.7	56.3	48
SRR28636381.633350	A0A8J2VM04	AlkB	3.88e-06	40.4	38.3	47
SRR28636381.633382	A0A1X0BAF1	AlkB	1.58e-09	50.1	59.2	49
SRR28636381.633538	A0A1X0I552	AlkB	8.94e-08	45.1	46.5	43
SRR28636381.634648	A0A4Y3KFX9	Cutinase_like	2.59e-11	55.1	59.2	49
SRR28636381.634741	A0A679JSQ1	MHETase_like	3.62e-19	77.4	79.5	39
SRR28636381.634832	A0A4Y3KFX9	Cutinase_like	2.59e-11	55.1	59.2	49
SRR28636381.635904	A0ABW9HH33	Cutinase_like	9.99e-09	47.8	45.2	42
SRR28636381.638368	A0A254U0B3	Cutinase_like	3.9e-06	40.4	52.9	34
SRR28636381.638713	A0ABX7ZNJ8	Cutinase_like	5.33e-09	48.5	52.5	40
SRR28636381.639113	A0ABX7ZNJ8	Cutinase_like	5.33e-09	48.5	52.5	40
SRR28636381.639377	A0A1B1UJ32	AlkB	4.99e-17	71.2	60.4	48
SRR28636381.641415	M2VXL2	AlkB	4.81e-08	45.8	47.5	40
SRR28636381.641548	M2VXL2	AlkB	4.81e-08	45.8	47.5	40
SRR28636381.641556	M2VXL2	AlkB	4.81e-08	45.8	47.5	40
SRR28636381.641573	A0A8H6D6M8	Cutinase_like	4.82e-08	45.8	66.7	30
SRR28636381.642554	A0A316YF96	Cutinase_like	1.11e-06	42.0	64.5	31
SRR28636381.643618	A0A922NQS1	Cutinase_like	2.99e-09	49.3	42.9	49
SRR28636381.645896	A0A640VSU8	Cutinase_like	7.37e-12	56.6	73.5	34
SRR28636381.646107	A0A922NQS1	Cutinase_like	3.17e-07	43.5	54.5	33
SRR28636381.646509	A0A922NQS1	Cutinase_like	3.17e-07	43.5	54.5	33
SRR28636381.646639	A0A1E3LRC3	AlkB	3.9e-06	40.4	36.7	49
SRR28636381.647902	A0A833PRI7	MHETase_like	5.01e-08	45.8	56.1	41
SRR28636381.648155	A0AAN5C2R9	Cutinase_like	5.96e-07	42.7	48.7	39
SRR28636381.648179	A0AAN5C2R9	Cutinase_like	5.96e-07	42.7	48.7	39
SRR28636381.649093	A0A0P9CMX4	AlkB	2.24e-24	91.7	85.7	49
