protein_id	family
A0A0C2YFS1	Cutinase_like
A0A0C2Z5U2	Cutinase_like
A0A0C3C501	Cutinase_like
A0A0C3C740	Cutinase_like
A0A0C3CXK2	Cutinase_like
A0A0C3GK60	Cutinase_like
A0A0C3HGC8	Cutinase_like
A0A0C3HW66	Cutinase_like
A0A0C4DI37	Cutinase_like
A0A0C4DJA8	Cutinase_like
A0A0C4DZ29	Cutinase_like
A0A0C4E967	Cutinase_like
A0A0C4E9K5	Cutinase_like
A0A0C4EEL9	Cutinase_like
A0A0C9T1M8	Cutinase_like
A0A0C9TTR9	Cutinase_like
A0A0C9UGJ4	Cutinase_like
A0A0C9US38	Cutinase_like
A0A0C9V392	Cutinase_like
A0A0C9V3I1	Cutinase_like
A0A0C9VGG2	Cutinase_like
A0A0C9VH42	Cutinase_like
A0A0C9VTK5	Cutinase_like
A0A0C9W3R1	Cutinase_like
A0A0D0BCC9	Cutinase_like
A0A0D0CYB8	Cutinase_like
A0A0D1DTW8	Cutinase_like
A0A0D1JAA7	Cutinase_like
A0A0D1KXX2	Cutinase_like
A0A0D1L1Q8	Cutinase_like
A0A0D1LCL5	Cutinase_like
A0A0D1LG14	Cutinase_like
A0A0D1LJ13	Cutinase_like
A0A0D1LK48	Cutinase_like
A0A0D1YDG7	Cutinase_like
A0A0D1YSR3	Cutinase_like
A0A0D1YXM5	Cutinase_like
A0A0D1ZIC2	Cutinase_like
A0A0D2A349	Cutinase_like
A0A0D2AG04	Cutinase_like
A0A0D2BAA1	Cutinase_like
A0A0D2NUY3	Cutinase_like
A0A0D2Y2Z3	Cutinase_like
A0A0D2Y4D3	Cutinase_like
A0A0D2Y793	Cutinase_like
A0A0D2YA67	Cutinase_like
A0A0D7B574	Cutinase_like
A0A0D7B597	Cutinase_like
A0A0D9NT35	Cutinase_like
A0A0D9NW74	Cutinase_like
A0A0E3WBI4	Cutinase_like
A0A0E3XU24	Cutinase_like
A0A0E4GVY5	Cutinase_like
A0A0E4GYI4	Cutinase_like
A0A0E4H1J9	Cutinase_like
A0A0E4H220	Cutinase_like
A0A0E7ZJY6	Cutinase_like
A0A0E8UA25	Cutinase_like
A0A0F0HZM0	Cutinase_like
A0A0F0I5Q9	Cutinase_like
A0A0F0IG15	Cutinase_like
A0A0F4G9N1	Cutinase_like
A0A0F4GMT0	Cutinase_like
A0A0F4YMM7	Cutinase_like
A0A0F4YR82	Cutinase_like
A0A0F4YWQ2	Cutinase_like
A0A0F4Z9J2	Cutinase_like
A0A0F5MUC7	Cutinase_like
A0A0F5MV15	Cutinase_like
A0A0F5MWG1	Cutinase_like
A0A0F5MX07	Cutinase_like
A0A0F5MZ96	Cutinase_like
A0A0F5N315	Cutinase_like
A0A0F5NG01	Cutinase_like
A0A0F6TMI2	Cutinase_like
A0A0F7N0B9	Cutinase_like
A0A0F7RZV6	Cutinase_like
A0A0F7TF91	Cutinase_like
A0A0F7TLQ4	Cutinase_like
A0A0F7TNV3	Cutinase_like
A0A0F7TU69	Cutinase_like
A0A0F8A3W6	Cutinase_like
A0A0F8UBJ4	Cutinase_like
A0A0F8UNJ0	Cutinase_like
A0A0F8USW6	Cutinase_like
A0A0F8UVC6	Cutinase_like
A0A0F8V3J9	Cutinase_like
A0A0F8V5J0	Cutinase_like
A0A0F8VN30	Cutinase_like
A0A0F8WMR6	Cutinase_like
A0A0G0A9E5	Cutinase_like
A0A0G2E347	Cutinase_like
A0A0G2E4W3	Cutinase_like
A0A0G2EDH7	Cutinase_like
A0A0G2EJN2	Cutinase_like
A0A0G2ETU2	Cutinase_like
A0A0G2FBL7	Cutinase_like
A0A0G2FCG6	Cutinase_like
A0A0G2FMM8	Cutinase_like
A0A0G2FUW3	Cutinase_like
A0A0G2FYM1	Cutinase_like
A0A0G2H6I9	Cutinase_like
A0A0G2HKX5	Cutinase_like
A0A0G2J4Q7	Cutinase_like
A0A0G4KCR7	Cutinase_like
A0A0G4KMG4	Cutinase_like
A0A0G4KNP0	Cutinase_like
A0A0G4KXT1	Cutinase_like
A0A0G4L0I3	Cutinase_like
A0A0G4L134	Cutinase_like
A0A0G4L190	Cutinase_like
A0A0G4L6Z0	Cutinase_like
A0A0G4L7V0	Cutinase_like
A0A0G4L7Z3	Cutinase_like
A0A0G4L9V8	Cutinase_like
A0A0G4LFM4	Cutinase_like
A0A0G4LKJ9	Cutinase_like
A0A0G4M349	Cutinase_like
A0A0G4M4I7	Cutinase_like
A0A0G4MEG9	Cutinase_like
A0A0G4MGB7	Cutinase_like
A0A0G4MPE1	Cutinase_like
A0A0G4MT16	Cutinase_like
A0A0G4N656	Cutinase_like
A0A0G4N688	Cutinase_like
A0A0G4N6L1	Cutinase_like
A0A0G4N9U9	Cutinase_like
A0A0G4NCV0	Cutinase_like
A0A0G4NCZ8	Cutinase_like
A0A0G4ND26	Cutinase_like
A0A0G4NI64	Cutinase_like
A0A0H1BB46	Cutinase_like
A0A0H2ZYG6	Cutinase_like
A0A0H2ZYR5	Cutinase_like
A0A0H2ZYR6	Cutinase_like
A0A0H2ZZ59	Cutinase_like
A0A0H3A2I1	Cutinase_like
A0A0H3MAQ0	Cutinase_like
A0A0H3MB93	Cutinase_like
A0A0H3MC88	Cutinase_like
A0A0H5RNA0	Cutinase_like
A0A0H5RPA2	Cutinase_like
A0A0H5RPZ5	Cutinase_like
A0A0H5RQD0	Cutinase_like
A0A0H5RRC1	Cutinase_like
A0A0H5RT54	Cutinase_like
A0A0H5RY48	Cutinase_like
A0A0H5RYN5	Cutinase_like
A0A0I9TUT2	Cutinase_like
A0A0I9UMT1	Cutinase_like
A0A0I9V0X5	Cutinase_like
A0A0I9Y5X1	Cutinase_like
A0A0J0ESK8	Cutinase_like
A0A0J6VDD9	Cutinase_like
A0A0J6VHF9	Cutinase_like
A0A0J6VJB5	Cutinase_like
A0A0J6VK94	Cutinase_like
A0A0J6VND0	Cutinase_like
A0A0J6VPJ9	Cutinase_like
A0A0J6VW24	Cutinase_like
A0A0J6VXY1	Cutinase_like
A0A0J6VY31	Cutinase_like
A0A0J6WGL1	Cutinase_like
A0A0J6WIW6	Cutinase_like
A0A0J6Y7M1	Cutinase_like
A0A0J6YF13	Cutinase_like
A0A0J8U5F0	Cutinase_like
A0A0J8U7D2	Cutinase_like
A0A0J8UAB3	Cutinase_like
A0A0J8UAF6	Cutinase_like
A0A0J8UFP9	Cutinase_like
A0A0J8UFS7	Cutinase_like
A0A0J8WWC9	Cutinase_like
A0A0J8WWK7	Cutinase_like
A0A0J9VI29	Cutinase_like
A0A0J9VP02	Cutinase_like
A0A0J9VUL6	Cutinase_like
A0A0J9W9K4	Cutinase_like
A0A0J9WDI7	Cutinase_like
A0A0K0X4R1	Cutinase_like
A0A0K0XCS9	Cutinase_like
A0A0K0XE16	Cutinase_like
A0A0K0XE63	Cutinase_like
A0A0K0XGB4	Cutinase_like
A0A0K0XH09	Cutinase_like
A0A0K0XHB2	Cutinase_like
A0A0L0NJH5	Cutinase_like
A0A0L1INP6	Cutinase_like
A0A0L1IZG4	Cutinase_like
A0A0L1JBR6	Cutinase_like
A0A0L1JDR3	Cutinase_like
A0A0M2JRJ8	Cutinase_like
A0A0M2JUJ8	Cutinase_like
A0A0M2JV39	Cutinase_like
A0A0M2JVB3	Cutinase_like
A0A0M2K313	Cutinase_like
A0A0M2K3P7	Cutinase_like
A0A0M2ZJF7	Cutinase_like
A0A0M4APK0	Cutinase_like
A0A0M8N0H0	Cutinase_like
A0A0M8P2V7	Cutinase_like
A0A0M9EPW8	Cutinase_like
A0A0M9ERS2	Cutinase_like
A0A0M9ERW3	Cutinase_like
A0A0M9ETL6	Cutinase_like
A0A0M9F1X7	Cutinase_like
A0A0N0DAI0	Cutinase_like
A0A0N0DB73	Cutinase_like
A0A0N0DBK3	Cutinase_like
A0A0N0DBK5	Cutinase_like
A0A0N0KNA1	Cutinase_like
A0A0N0NIS5	Cutinase_like
A0A0N0NJ18	Cutinase_like
A0A0N0NP59	Cutinase_like
A0A0N1CEZ9	Cutinase_like
A0A0N1H168	Cutinase_like
A0A0N1HXW8	Cutinase_like
A0A0N1I1G7	Cutinase_like
A0A0N1NYL3	Cutinase_like
A0A0N1P191	Cutinase_like
A0A0N7FU45	Cutinase_like
A0A0N9XGK5	Cutinase_like
A0A0N9XLL3	Cutinase_like
A0A0N9XN30	Cutinase_like
A0A0N9XPA9	Cutinase_like
A0A0N9Y3A5	Cutinase_like
A0A0N9Y7T5	Cutinase_like
A0A0N9Y812	Cutinase_like
A0A0N9YNQ9	Cutinase_like
A0A0P7AG59	Cutinase_like
A0A0P7ALR5	Cutinase_like
A0A0P7AV96	Cutinase_like
A0A0P7BKA9	Cutinase_like
A0A0Q2LWZ5	Cutinase_like
A0A0Q2LXP9	Cutinase_like
A0A0Q2Q6Q8	Cutinase_like
A0A0Q2R429	Cutinase_like
A0A0Q2R6G5	Cutinase_like
A0A0R6I0L5	Cutinase_like
A0A0T9CJD9	Cutinase_like
A0A0T9NMC2	Cutinase_like
A0A0T9X1X9	Cutinase_like
A0A0U0W3B8	Cutinase_like
A0A0U0W5B0	Cutinase_like
A0A0U0WE86	Cutinase_like
A0A0U0WFH5	Cutinase_like
A0A0U0WTF6	Cutinase_like
A0A0U0YPT4	Cutinase_like
A0A0U1A3N6	Cutinase_like
A0A0U1CXW1	Cutinase_like
A0A0U1D211	Cutinase_like
A0A0U1D224	Cutinase_like
A0A0U1D3S8	Cutinase_like
A0A0U1DHM2	Cutinase_like
A0A0U1DHR3	Cutinase_like
A0A0U1DMC7	Cutinase_like
A0A0U1DQD0	Cutinase_like
A0A0U1DUT3	Cutinase_like
A0A0U1LV10	Cutinase_like
A0A0U1M122	Cutinase_like
A0A0U1MB47	Cutinase_like
A0A0U5C405	Cutinase_like
A0A0U5G4R5	Cutinase_like
A0A0U5GBN7	Cutinase_like
A0A0U5GG86	Cutinase_like
A0A0U5GGI8	Cutinase_like
A0A0U5GH79	Cutinase_like
A0A0U5GQH5	Cutinase_like
A0A0W0F0T8	Cutinase_like
A0A0W0F4B8	Cutinase_like
A0A0W7VFT9	Cutinase_like
A0A100I5Q6	Cutinase_like
A0A100VUB8	Cutinase_like
A0A100VV71	Cutinase_like
A0A100VW27	Cutinase_like
A0A100VZK7	Cutinase_like
A0A100W360	Cutinase_like
A0A100W8X4	Cutinase_like
A0A100WE11	Cutinase_like
A0A100WEP0	Cutinase_like
A0A100WFE2	Cutinase_like
A0A100WFR7	Cutinase_like
A0A100WFW0	Cutinase_like
A0A100WJA0	Cutinase_like
A0A100WNF4	Cutinase_like
A0A100WRS1	Cutinase_like
A0A100WV07	Cutinase_like
A0A100WWA1	Cutinase_like
A0A100WWB2	Cutinase_like
A0A100WWE2	Cutinase_like
A0A100WY34	Cutinase_like
A0A100XBI8	Cutinase_like
A0A100XBM7	Cutinase_like
A0A100XD88	Cutinase_like
A0A101A0W7	Cutinase_like
A0A101A2B3	Cutinase_like
A0A117I4H5	Cutinase_like
A0A117I4I0	Cutinase_like
A0A117I4I6	Cutinase_like
A0A117I5F7	Cutinase_like
A0A117IB15	Cutinase_like
A0A117IB31	Cutinase_like
A0A117IGX1	Cutinase_like
A0A117NKV2	Cutinase_like
A0A124ENS0	Cutinase_like
A0A127Z737	Cutinase_like
A0A132BCV4	Cutinase_like
A0A132BDG5	Cutinase_like
A0A132PBJ0	Cutinase_like
A0A132PD13	Cutinase_like
A0A132PH34	Cutinase_like
A0A132PIX6	Cutinase_like
A0A132PR09	Cutinase_like
A0A132PT27	Cutinase_like
A0A132PU62	Cutinase_like
A0A132PU91	Cutinase_like
A0A132PV74	Cutinase_like
A0A135LI33	Cutinase_like
A0A135RUV9	Cutinase_like
A0A135RVL8	Cutinase_like
A0A135RW05	Cutinase_like
A0A135RXH3	Cutinase_like
A0A135RY92	Cutinase_like
A0A135S1G7	Cutinase_like
A0A135S1I5	Cutinase_like
A0A135S369	Cutinase_like
A0A135S7B1	Cutinase_like
A0A135SDG0	Cutinase_like
A0A135SER7	Cutinase_like
A0A135SKX8	Cutinase_like
A0A135ST72	Cutinase_like
A0A135STD0	Cutinase_like
A0A135SZF8	Cutinase_like
A0A135T1N6	Cutinase_like
A0A135TAC4	Cutinase_like
A0A135TEN5	Cutinase_like
A0A135TPG1	Cutinase_like
A0A135TPV5	Cutinase_like
A0A135TV19	Cutinase_like
A0A135TZ63	Cutinase_like
A0A135U0M3	Cutinase_like
A0A135U492	Cutinase_like
A0A135UJY8	Cutinase_like
A0A135ULE3	Cutinase_like
A0A135UMH5	Cutinase_like
A0A135UPE4	Cutinase_like
A0A135UQ85	Cutinase_like
A0A135UY72	Cutinase_like
A0A135UZC3	Cutinase_like
A0A135V0D0	Cutinase_like
A0A135V1X1	Cutinase_like
A0A135V790	Cutinase_like
A0A136IIQ1	Cutinase_like
A0A136IJB5	Cutinase_like
A0A136IJS8	Cutinase_like
A0A136ILB4	Cutinase_like
A0A136INM2	Cutinase_like
A0A136IRU3	Cutinase_like
A0A136ISH7	Cutinase_like
A0A136IXI0	Cutinase_like
A0A136IZW0	Cutinase_like
A0A136J1S8	Cutinase_like
A0A139GV39	Cutinase_like
A0A139HI80	Cutinase_like
A0A139HVJ5	Cutinase_like
A0A139IP68	Cutinase_like
A0A139IU13	Cutinase_like
A0A143QM56	Cutinase_like
A0A143QU08	Cutinase_like
A0A146F7K1	Cutinase_like
A0A146G171	Cutinase_like
A0A151GLZ3	Cutinase_like
A0A161W346	Cutinase_like
A0A161WAX3	Cutinase_like
A0A161Y8J1	Cutinase_like
A0A161YHV0	Cutinase_like
A0A161YIK8	Cutinase_like
A0A161ZK45	Cutinase_like
A0A162JMH1	Cutinase_like
A0A162JUB7	Cutinase_like
A0A162L0A7	Cutinase_like
A0A162MWJ2	Cutinase_like
A0A162MZX9	Cutinase_like
A0A162Q8J7	Cutinase_like
A0A162ZA90	Cutinase_like
A0A163AZQ8	Cutinase_like
A0A163B9S1	Cutinase_like
A0A163D7M5	Cutinase_like
A0A163E1P9	Cutinase_like
A0A163I4W0	Cutinase_like
A0A163IGM6	Cutinase_like
A0A163XV83	Cutinase_like
A0A164A1W2	Cutinase_like
A0A164A1X4	Cutinase_like
A0A164EB28	Cutinase_like
A0A164H4P9	Cutinase_like
A0A164ILM4	Cutinase_like
A0A166KM19	Cutinase_like
A0A166N9G0	Cutinase_like
A0A166P2K6	Cutinase_like
A0A166QEF5	Cutinase_like
A0A166W9F9	Cutinase_like
A0A166WG87	Cutinase_like
A0A166YFD0	Cutinase_like
A0A166YVA2	Cutinase_like
A0A166YZI3	Cutinase_like
A0A167A9P3	Cutinase_like
A0A167AC97	Cutinase_like
A0A167CIC6	Cutinase_like
A0A167CLE4	Cutinase_like
A0A167DLD0	Cutinase_like
A0A167UTY6	Cutinase_like
A0A168DZM0	Cutinase_like
A0A168ES18	Cutinase_like
A0A168HBU4	Cutinase_like
A0A168L0C0	Cutinase_like
A0A169YGI7	Cutinase_like
A0A172Q3J0	Cutinase_like
A0A172Q3J1	Cutinase_like
A0A172Q3J2	Cutinase_like
A0A172Q3J3	Cutinase_like
A0A172Q3K0	Cutinase_like
A0A172Q3K1	Cutinase_like
A0A172Q3K3	Cutinase_like
A0A172Q3K9	Cutinase_like
A0A172Q3L4	Cutinase_like
A0A172Q3L6	Cutinase_like
A0A172Q3M1	Cutinase_like
A0A172Q3N1	Cutinase_like
A0A172Q3P9	Cutinase_like
A0A172Q3Q2	Cutinase_like
A0A172Q400	Cutinase_like
A0A172QXR1	Cutinase_like
A0A172UM57	Cutinase_like
A0A172UNC4	Cutinase_like
A0A172USR8	Cutinase_like
A0A172UTF9	Cutinase_like
A0A172UW08	Cutinase_like
A0A172UW51	Cutinase_like
A0A172UW88	Cutinase_like
A0A172UWP5	Cutinase_like
A0A175WG67	Cutinase_like
A0A175WJ81	Cutinase_like
A0A177BXZ0	Cutinase_like
A0A177C832	Cutinase_like
A0A177C8I9	Cutinase_like
A0A177CGX7	Cutinase_like
A0A177CI93	Cutinase_like
A0A177CLV2	Cutinase_like
A0A177CSS0	Cutinase_like
A0A177CUW0	Cutinase_like
A0A177D3G0	Cutinase_like
A0A177D459	Cutinase_like
A0A177D751	Cutinase_like
A0A177D9W0	Cutinase_like
A0A177DW42	Cutinase_like
A0A177DYN9	Cutinase_like
A0A177ILW2	Cutinase_like
A0A178EYI5	Cutinase_like
A0A178FR37	Cutinase_like
A0A178LPZ1	Cutinase_like
A0A178LQN3	Cutinase_like
A0A178LR58	Cutinase_like
A0A178LUT0	Cutinase_like
A0A178LYG4	Cutinase_like
A0A178M187	Cutinase_like
A0A178M285	Cutinase_like
A0A178M2T8	Cutinase_like
A0A179F7N8	Cutinase_like
A0A179FDK6	Cutinase_like
A0A179FGV6	Cutinase_like
A0A179GM63	Cutinase_like
A0A179GYZ5	Cutinase_like
A0A179HT03	Cutinase_like
A0A179I300	Cutinase_like
A0A179I8H6	Cutinase_like
A0A179UPS1	Cutinase_like
A0A194UPI2	Cutinase_like
A0A194URG7	Cutinase_like
A0A194VDF6	Cutinase_like
A0A194W0R9	Cutinase_like
A0A194WCM1	Cutinase_like
A0A194WXR2	Cutinase_like
A0A194XB92	Cutinase_like
A0A194XGA8	Cutinase_like
A0A194XGY2	Cutinase_like
A0A194XST7	Cutinase_like
A0A194XXG3	Cutinase_like
A0A1A0LXN1	Cutinase_like
A0A1A0MAU8	Cutinase_like
A0A1A0MK65	Cutinase_like
A0A1A0MPK6	Cutinase_like
A0A1A0MTL7	Cutinase_like
A0A1A0MTX6	Cutinase_like
A0A1A0MUS0	Cutinase_like
A0A1A0MY51	Cutinase_like
A0A1A0N1G2	Cutinase_like
A0A1A0N7I6	Cutinase_like
A0A1A0NV29	Cutinase_like
A0A1A0P9Y4	Cutinase_like
A0A1A0QZR6	Cutinase_like
A0A1A0R294	Cutinase_like
A0A1A0R2H3	Cutinase_like
A0A1A0R3J2	Cutinase_like
A0A1A0R4P0	Cutinase_like
A0A1A0R812	Cutinase_like
A0A1A0REE0	Cutinase_like
A0A1A0RGW0	Cutinase_like
A0A1A0V6N7	Cutinase_like
A0A1A0V9E4	Cutinase_like
A0A1A0VCY0	Cutinase_like
A0A1A0VD56	Cutinase_like
A0A1A0VJ19	Cutinase_like
A0A1A0VX58	Cutinase_like
A0A1A0W221	Cutinase_like
A0A1A0W241	Cutinase_like
A0A1A0W269	Cutinase_like
A0A1A0W2A7	Cutinase_like
A0A1A0WB10	Cutinase_like
A0A1A0WEW9	Cutinase_like
A0A1A0WI03	Cutinase_like
A0A1A1WP78	Cutinase_like
A0A1A2E7H7	Cutinase_like
A0A1A2EK83	Cutinase_like
A0A1A2EKB8	Cutinase_like
A0A1A2ELY9	Cutinase_like
A0A1A2EVK4	Cutinase_like
A0A1A2GYN8	Cutinase_like
A0A1A2RNL0	Cutinase_like
A0A1A2RYT8	Cutinase_like
A0A1A2SPA8	Cutinase_like
A0A1A2T4J6	Cutinase_like
A0A1A2TES3	Cutinase_like
A0A1A2TKR9	Cutinase_like
A0A1A2TM36	Cutinase_like
A0A1A2TSC2	Cutinase_like
A0A1A2UGK1	Cutinase_like
A0A1A2UKU0	Cutinase_like
A0A1A2ULP8	Cutinase_like
A0A1A2W384	Cutinase_like
A0A1A2XWR1	Cutinase_like
A0A1A2XWS4	Cutinase_like
A0A1A2Y116	Cutinase_like
A0A1A2Y3M0	Cutinase_like
A0A1A2YCB7	Cutinase_like
A0A1A2YCY2	Cutinase_like
A0A1A2YL81	Cutinase_like
A0A1A2YV89	Cutinase_like
A0A1A2YVY5	Cutinase_like
A0A1A2ZK78	Cutinase_like
A0A1A2ZKR3	Cutinase_like
A0A1A3BJY6	Cutinase_like
A0A1A3CA54	Cutinase_like
A0A1A3CEF4	Cutinase_like
A0A1A3CEU0	Cutinase_like
A0A1A3CX00	Cutinase_like
A0A1A3CX23	Cutinase_like
A0A1A3CZI9	Cutinase_like
A0A1A3DJ48	Cutinase_like
A0A1A3DJ78	Cutinase_like
A0A1A3GC38	Cutinase_like
A0A1A3GKW1	Cutinase_like
A0A1A3GRC3	Cutinase_like
A0A1A3GTE4	Cutinase_like
A0A1A3GY23	Cutinase_like
A0A1A3GYY2	Cutinase_like
A0A1A3H1Y2	Cutinase_like
A0A1A3H2P7	Cutinase_like
A0A1A3H375	Cutinase_like
A0A1A3H3A0	Cutinase_like
A0A1A3KEB2	Cutinase_like
A0A1A3KEF8	Cutinase_like
A0A1A3KJY5	Cutinase_like
A0A1A3KTW9	Cutinase_like
A0A1A3MKG2	Cutinase_like
A0A1A3MYY7	Cutinase_like
A0A1A3N0D0	Cutinase_like
A0A1A3N1L7	Cutinase_like
A0A1A3N253	Cutinase_like
A0A1A3N490	Cutinase_like
A0A1A3NA86	Cutinase_like
A0A1A3NEN5	Cutinase_like
A0A1A3NQ63	Cutinase_like
A0A1A3NRM7	Cutinase_like
A0A1A3NSQ7	Cutinase_like
A0A1A3NT07	Cutinase_like
A0A1A3P2Q1	Cutinase_like
A0A1A3P2R2	Cutinase_like
A0A1A3TMA4	Cutinase_like
A0A1A3U2P6	Cutinase_like
A0A1A3U359	Cutinase_like
A0A1A3U3R4	Cutinase_like
A0A1A3UE12	Cutinase_like
A0A1A3UFT7	Cutinase_like
A0A1A6BAQ4	Cutinase_like
A0A1A6BIK6	Cutinase_like
A0A1A6BLI4	Cutinase_like
A0A1A6BLK2	Cutinase_like
A0A1A6BMQ0	Cutinase_like
A0A1B1JZU1	Cutinase_like
A0A1B4Y371	Cutinase_like
A0A1B4Y793	Cutinase_like
A0A1B4Y7A4	Cutinase_like
A0A1B5L4J3	Cutinase_like
A0A1B7NR08	Cutinase_like
A0A1B7XUG8	Cutinase_like
A0A1B7Y3Q4	Cutinase_like
A0A1B7YAS2	Cutinase_like
A0A1B7YHV3	Cutinase_like
A0A1B7YKM3	Cutinase_like
A0A1B7YSF6	Cutinase_like
A0A1B8A7N5	Cutinase_like
A0A1B8AEL7	Cutinase_like
A0A1B8AUZ4	Cutinase_like
A0A1B8AW69	Cutinase_like
A0A1B8B6S0	Cutinase_like
A0A1B8B7L0	Cutinase_like
A0A1B8BAA2	Cutinase_like
A0A1B8GF94	Cutinase_like
A0A1B8GMK8	Cutinase_like
A0A1B8SAI5	Cutinase_like
A0A1B8SCU7	Cutinase_like
A0A1B8SFE7	Cutinase_like
A0A1B8SK18	Cutinase_like
A0A1B8SK23	Cutinase_like
A0A1B9CUI8	Cutinase_like
A0A1B9CUW6	Cutinase_like
A0A1B9DEM1	Cutinase_like
A0A1B9DEP9	Cutinase_like
A0A1C3YND2	Cutinase_like
A0A1C7NPG9	Cutinase_like
A0A1D2J4W2	Cutinase_like
A0A1D9PSX2	Cutinase_like
A0A1D9PUL6	Cutinase_like
A0A1D9PV41	Cutinase_like
A0A1D9QFI7	Cutinase_like
A0A1D9QKX1	Cutinase_like
A0A1E1JZ39	Cutinase_like
A0A1E1K2A1	Cutinase_like
A0A1E1K541	Cutinase_like
A0A1E1K5T1	Cutinase_like
A0A1E1K7I5	Cutinase_like
A0A1E1K7Q9	Cutinase_like
A0A1E1KJV2	Cutinase_like
A0A1E1KLW9	Cutinase_like
A0A1E1KRX5	Cutinase_like
A0A1E1KS54	Cutinase_like
A0A1E1KYS2	Cutinase_like
A0A1E1L2T3	Cutinase_like
A0A1E1L951	Cutinase_like
A0A1E1L996	Cutinase_like
A0A1E1L9U0	Cutinase_like
A0A1E1LA10	Cutinase_like
A0A1E1LC63	Cutinase_like
A0A1E1LCE7	Cutinase_like
A0A1E1LK23	Cutinase_like
A0A1E1LTR5	Cutinase_like
A0A1E1LU77	Cutinase_like
A0A1E1M409	Cutinase_like
A0A1E1M6R3	Cutinase_like
A0A1E1MHL9	Cutinase_like
A0A1E1MI55	Cutinase_like
A0A1E1MQZ3	Cutinase_like
A0A1E1MW31	Cutinase_like
A0A1E1MWK0	Cutinase_like
A0A1E3B192	Cutinase_like
A0A1E3RFR2	Cutinase_like
A0A1E3RJH2	Cutinase_like
A0A1E3RLB0	Cutinase_like
A0A1E3RM42	Cutinase_like
A0A1E3RT86	Cutinase_like
A0A1E3RUL1	Cutinase_like
A0A1E3RUP8	Cutinase_like
A0A1E3SDR5	Cutinase_like
A0A1E3SF06	Cutinase_like
A0A1E3SGC9	Cutinase_like
A0A1E3SJH7	Cutinase_like
A0A1E3SL57	Cutinase_like
A0A1E3SL58	Cutinase_like
A0A1E3SNK7	Cutinase_like
A0A1E3T4S4	Cutinase_like
A0A1E3T6U1	Cutinase_like
A0A1E3TGU0	Cutinase_like
A0A1E3TGX8	Cutinase_like
A0A1E3TJ69	Cutinase_like
A0A1E7JWT9	Cutinase_like
A0A1E8PVN9	Cutinase_like
A0A1E8PVP2	Cutinase_like
A0A1E8PWA5	Cutinase_like
A0A1E8PXW4	Cutinase_like
A0A1E8Q2C9	Cutinase_like
A0A1E8Q2L0	Cutinase_like
A0A1E8Q2S9	Cutinase_like
A0A1E8Q3C2	Cutinase_like
A0A1E8Q4G3	Cutinase_like
A0A1E8Q7R0	Cutinase_like
A0A1E8QAX8	Cutinase_like
A0A1F5LH72	Cutinase_like
A0A1F7ZZL4	Cutinase_like
A0A1F8A0Q8	Cutinase_like
A0A1F8A0U7	Cutinase_like
A0A1F8AGU1	Cutinase_like
A0A1G4AUG9	Cutinase_like
A0A1G4AYJ4	Cutinase_like
A0A1G4B030	Cutinase_like
A0A1G4B111	Cutinase_like
A0A1G4BHN4	Cutinase_like
A0A1G4BJ60	Cutinase_like
A0A1G4BLR3	Cutinase_like
A0A1G4BM06	Cutinase_like
A0A1G4BMB9	Cutinase_like
A0A1G4BNX3	Cutinase_like
A0A1G4BSU2	Cutinase_like
A0A1G4V914	Cutinase_like
A0A1G4WLR8	Cutinase_like
A0A1G4WLT0	Cutinase_like
A0A1G4WLT9	Cutinase_like
A0A1G4WLZ1	Cutinase_like
A0A1G4WMU8	Cutinase_like
A0A1G4WWR1	Cutinase_like
A0A1G6WMH7	Cutinase_like
A0A1H2LC86	Cutinase_like
A0A1H6J2H3	Cutinase_like
A0A1H6JUU7	Cutinase_like
A0A1H6LVL4	Cutinase_like
A0A1H6M1U0	Cutinase_like
A0A1H7QY52	Cutinase_like
A0A1J0VXA2	Cutinase_like
A0A1J0VYS1	Cutinase_like
A0A1J7IJU6	Cutinase_like
A0A1J7JMM9	Cutinase_like
A0A1J9PA38	Cutinase_like
A0A1J9Q4F8	Cutinase_like
A0A1J9R0R2	Cutinase_like
A0A1J9RFF8	Cutinase_like
A0A1J9RXI6	Cutinase_like
A0A1J9S0A2	Cutinase_like
A0A1K0GDV7	Cutinase_like
A0A1L6C5D4	Cutinase_like
A0A1L7SN01	Cutinase_like
A0A1L7T9B8	Cutinase_like
A0A1L7TAX9	Cutinase_like
A0A1L7TTT8	Cutinase_like
A0A1L7TZP3	Cutinase_like
A0A1L7VAR5	Cutinase_like
A0A1L7VTM7	Cutinase_like
A0A1L7VTS1	Cutinase_like
A0A1L7VUR3	Cutinase_like
A0A1L7VY18	Cutinase_like
A0A1L7W4H6	Cutinase_like
A0A1L7WGD0	Cutinase_like
A0A1L7X8E1	Cutinase_like
A0A1L7X913	Cutinase_like
A0A1L7XBM8	Cutinase_like
A0A1L7XCA4	Cutinase_like
A0A1L7XDB3	Cutinase_like
A0A1L7XR53	Cutinase_like
A0A1L9N071	Cutinase_like
A0A1L9N9N6	Cutinase_like
A0A1L9PSA9	Cutinase_like
A0A1L9PUL6	Cutinase_like
A0A1L9PYQ2	Cutinase_like
A0A1L9PZ26	Cutinase_like
A0A1L9R4D6	Cutinase_like
A0A1L9R9P1	Cutinase_like
A0A1L9RF54	Cutinase_like
A0A1L9RN22	Cutinase_like
A0A1L9RPZ1	Cutinase_like
