genus1	genus2	similarity
Actinoplanes	Fistulifera	1.0
Actinoplanes	Flavihumibacter	1.0
Actinoplanes	Flavisolibacter	1.0
Actinoplanes	Flavobacterium	1.0
Actinoplanes	Fluviicoccus	1.0
Actinoplanes	Fontibacter	1.0
Actinoplanes	Fulvivirga	1.0
Actinoplanes	Galdieria	1.0
Actinoplanes	Geopseudomonas	1.0
Actinoplanes	Glutamicibacter	1.0
Actinoplanes	Gordonia	0.9982427872688735
Actinoplanes	Haloarcula	1.0
Actinoplanes	Haloprofundus	1.0
Actinoplanes	Halopseudomonas	1.0
Actinoplanes	Halorubrum	1.0
Actinoplanes	Hansschlegelia	1.0
Actinoplanes	Hartmannibacter	1.0
Actinoplanes	Helianthus	1.0
Actinoplanes	Henriciella	1.0
Actinoplanes	Hydrocarboniclastica	1.0
Actinoplanes	Hydrogenophaga	1.0
Actinoplanes	Hymenobacter	1.0
Actinoplanes	Hyphomonas	1.0
Actinoplanes	Intrasporangium	1.0
Actinoplanes	Kibdelosporangium	1.0
Actinoplanes	Kitasatospora	0.6308898935153844
Actinoplanes	Klebsiella	1.0
Actinoplanes	Kocuria	1.0
Actinoplanes	Labrys	1.0
Actinoplanes	Lacibacter	1.0
Actinoplanes	Legionella	1.0
Actinoplanes	Lentzea	1.0
Actinoplanes	Leucobacter	1.0
Actinoplanes	Limnobacter	1.0
Actinoplanes	Luteimonas	1.0
Actinoplanes	Maliponia	1.0
Actinoplanes	Mangrovivirga	1.0
Actinoplanes	Marinobacter	1.0
Actinoplanes	Martelella	1.0
Actinoplanes	Massilia	1.0
Actinoplanes	Mesorhizobium	1.0
Actinoplanes	Metapseudomonas	1.0
Actinoplanes	Methyloceanibacter	1.0
Actinoplanes	Methylocella	1.0
Actinoplanes	Microbacterium	0.7071067811865476
Actinoplanes	Micromonospora	0.7071067811865476
Actinoplanes	Microterricola	1.0
Actinoplanes	Microvirga	0.7071067811865476
Actinoplanes	Modestobacter	1.0
Actinoplanes	Mycobacterium	0.9994523890974522
Actinoplanes	Natrinema	1.0
Actinoplanes	Neobacillus	1.0
Actinoplanes	Neorhizobium	1.0
Actinoplanes	Neoroseomonas	1.0
Actinoplanes	Niveibacterium	1.0
Actinoplanes	Nocardia	1.0
Actinoplanes	Nocardiopsis	1.0
Actinoplanes	Novosphingobium	1.0
Actinoplanes	Oceanococcus	1.0
Actinoplanes	Oleomonas	1.0
Actinoplanes	Paenibacillus	0.9943849008380186
Actinoplanes	Panacagrimonas	1.0
Actinoplanes	Paracoccus	1.0
Actinoplanes	Paracraurococcus	1.0
Actinoplanes	Parafrankia	1.0
Actinoplanes	Paraperlucidibaca	1.0
Actinoplanes	Pedobacter	1.0
Actinoplanes	Pelomonas	1.0
Actinoplanes	Peribacillus	1.0
Actinoplanes	Phenylobacterium	1.0
Actinoplanes	Phnomibacter	1.0
Actinoplanes	Phyllobacterium	1.0
Actinoplanes	Phytohabitans	1.0
Actinoplanes	Planctomyces	1.0
Actinoplanes	Planobispora	1.0
Actinoplanes	Polaromonas	1.0
Actinoplanes	Prauserella	1.0
Actinoplanes	Pseudarthrobacter	1.0
Actinoplanes	Pseudofrankia	0.9934039920387389
Actinoplanes	Pseudogemmobacter	1.0
Actinoplanes	Pseudorhodoferax	1.0
Actinoplanes	Pseudoroseicyclus	1.0
Actinoplanes	Pueribacillus	1.0
Actinoplanes	Pullulanibacillus	1.0
Actinoplanes	Rahnella	1.0
Actinoplanes	Ramlibacter	1.0
Actinoplanes	Raoultella	1.0
Actinoplanes	Rathayibacter	1.0
Actinoplanes	Reyranella	1.0
Actinoplanes	Rhizobium	0.9921033641374599
Actinoplanes	Rhodanobacter	1.0
Actinoplanes	Rhodococcus	0.8432703738206657
Actinoplanes	Rhodoferax	1.0
Actinoplanes	Rhodopila	1.0
Actinoplanes	Rivibacter	1.0
Actinoplanes	Roseicella	1.0
Actinoplanes	Roseitalea	1.0
Actinoplanes	Roseivirga	1.0
Actinoplanes	Roseomonas	1.0
Actinoplanes	Saccharomonospora	1.0
Actinoplanes	Salinarimonas	1.0
Actinoplanes	Saliniramus	1.0
Actinoplanes	Serinicoccus	1.0
Actinoplanes	Serratia	1.0
Actinoplanes	Silvimonas	1.0
Actinoplanes	Sinimarinibacterium	1.0
Actinoplanes	Sinorhizobium	1.0
Actinoplanes	Solimonas	1.0
Actinoplanes	Sorangium	1.0
Actinoplanes	Spectribacter	1.0
Actinoplanes	Sphingobium	1.0
Actinoplanes	Sphingomonas	0.9983687759654895
Actinoplanes	Sphingopyxis	1.0
Actinoplanes	Stagnihabitans	1.0
Actinoplanes	Stagnimonas	1.0
Actinoplanes	Stenotrophomonas	1.0
Actinoplanes	Streptomonospora	1.0
Actinoplanes	Streptomyces	0.9990536105975776
Actinoplanes	Tabrizicola	1.0
Actinoplanes	Tahibacter	1.0
Actinoplanes	Tessaracoccus	1.0
Actinoplanes	Thermomonas	1.0
Actinoplanes	Thioclava	0.7071067811865476
Actinoplanes	Tistrella	1.0
Actinoplanes	Tsukamurella	1.0
Actinoplanes	Tsuneonella	1.0
Actinoplanes	Umezawaea	1.0
Actinoplanes	Vitis	1.0
Actinoplanes	Vulcanimicrobium	1.0
Actinoplanes	Wenjunlia	1.0
Actinoplanes	Williamsia	1.0
Actinoplanes	Xaviernesmea	1.0
Actinoplanes	bacterium	1.0
Actinoplanes	uncultured	1.0
Aeromicrobium	Agarivorans	1.0
Aeromicrobium	Agrobacterium	1.0
Aeromicrobium	Alcanivorax	1.0
Aeromicrobium	Alicyclobacillus	1.0
Aeromicrobium	Aliigemmobacter	1.0
Aeromicrobium	Aliivibrio	1.0
Aeromicrobium	Alkalisalibacterium	1.0
Aeromicrobium	Amycolatopsis	0.7071067811865476
Aeromicrobium	Ancylobacter	1.0
Aeromicrobium	Aquabacterium	0.9217833643394758
Aeromicrobium	Arenimonas	1.0
Aeromicrobium	Arthrobacter	1.0
Aeromicrobium	Aureimonas	1.0
Aeromicrobium	Bacillus	1.0
Aeromicrobium	Blastomonas	1.0
Aeromicrobium	Bordetella	1.0
Aeromicrobium	Bosea	1.0
Aeromicrobium	Brachybacterium	1.0
Aeromicrobium	Bradyrhizobium	0.9903555664581378
Aeromicrobium	Brevibacillus	1.0
Aeromicrobium	Brevibacterium	1.0
Aeromicrobium	Brevundimonas	1.0
Aeromicrobium	Burkholderia	0.9724500508595081
Aeromicrobium	Caenimonas	1.0
Aeromicrobium	Caenorhabditis	1.0
Aeromicrobium	Caldovatus	1.0
Aeromicrobium	Candidatus	0.914618385976984
Aeromicrobium	Carbonactinospora	1.0
Aeromicrobium	Cereibacter	1.0
Aeromicrobium	Chelatococcus	1.0
Aeromicrobium	Chitiniphilus	1.0
Aeromicrobium	Clavibacter	1.0
Aeromicrobium	Cognatilysobacter	1.0
Aeromicrobium	Cohnella	1.0
Aeromicrobium	Corynebacterium	0.9752314881306815
Aeromicrobium	Crenothrix	1.0
Aeromicrobium	Cupriavidus	0.7071067811865476
Aeromicrobium	Curtobacterium	1.0
Aeromicrobium	Curvibacter	1.0
Aeromicrobium	Cypionkella	1.0
Aeromicrobium	Delftia	1.0
Aeromicrobium	Dietzia	1.0
Aeromicrobium	Dyadobacter	1.0
Aeromicrobium	Echinicola	0.7071067811865476
Aeromicrobium	Ensifer	1.0
Aeromicrobium	Enterobacter	1.0
Aeromicrobium	Entotheonella	1.0
Aeromicrobium	Fistulifera	1.0
Aeromicrobium	Flavihumibacter	1.0
Aeromicrobium	Flavisolibacter	1.0
Aeromicrobium	Flavobacterium	1.0
Aeromicrobium	Fluviicoccus	1.0
Aeromicrobium	Fontibacter	1.0
Aeromicrobium	Fulvivirga	1.0
Aeromicrobium	Galdieria	1.0
Aeromicrobium	Geopseudomonas	1.0
Aeromicrobium	Glutamicibacter	1.0
Aeromicrobium	Gordonia	0.9982427872688735
Aeromicrobium	Haloarcula	1.0
Aeromicrobium	Haloprofundus	1.0
Aeromicrobium	Halopseudomonas	1.0
Aeromicrobium	Halorubrum	1.0
Aeromicrobium	Hansschlegelia	1.0
Aeromicrobium	Hartmannibacter	1.0
Aeromicrobium	Helianthus	1.0
Aeromicrobium	Henriciella	1.0
Aeromicrobium	Hydrocarboniclastica	1.0
Aeromicrobium	Hydrogenophaga	1.0
Aeromicrobium	Hymenobacter	1.0
Aeromicrobium	Hyphomonas	1.0
Aeromicrobium	Intrasporangium	1.0
Aeromicrobium	Kibdelosporangium	1.0
Aeromicrobium	Kitasatospora	0.6308898935153844
Aeromicrobium	Klebsiella	1.0
Aeromicrobium	Kocuria	1.0
Aeromicrobium	Labrys	1.0
Aeromicrobium	Lacibacter	1.0
Aeromicrobium	Legionella	1.0
Aeromicrobium	Lentzea	1.0
Aeromicrobium	Leucobacter	1.0
Aeromicrobium	Limnobacter	1.0
Aeromicrobium	Luteimonas	1.0
Aeromicrobium	Maliponia	1.0
Aeromicrobium	Mangrovivirga	1.0
Aeromicrobium	Marinobacter	1.0
Aeromicrobium	Martelella	1.0
Aeromicrobium	Massilia	1.0
Aeromicrobium	Mesorhizobium	1.0
Aeromicrobium	Metapseudomonas	1.0
Aeromicrobium	Methyloceanibacter	1.0
Aeromicrobium	Methylocella	1.0
Aeromicrobium	Microbacterium	0.7071067811865476
Aeromicrobium	Micromonospora	0.7071067811865476
Aeromicrobium	Microterricola	1.0
Aeromicrobium	Microvirga	0.7071067811865476
Aeromicrobium	Modestobacter	1.0
Aeromicrobium	Mycobacterium	0.9994523890974522
Aeromicrobium	Natrinema	1.0
Aeromicrobium	Neobacillus	1.0
Aeromicrobium	Neorhizobium	1.0
Aeromicrobium	Neoroseomonas	1.0
Aeromicrobium	Niveibacterium	1.0
Aeromicrobium	Nocardia	1.0
Aeromicrobium	Nocardiopsis	1.0
Aeromicrobium	Novosphingobium	1.0
Aeromicrobium	Oceanococcus	1.0
Aeromicrobium	Oleomonas	1.0
Aeromicrobium	Paenibacillus	0.9943849008380186
Aeromicrobium	Panacagrimonas	1.0
Aeromicrobium	Paracoccus	1.0
Aeromicrobium	Paracraurococcus	1.0
Aeromicrobium	Parafrankia	1.0
Aeromicrobium	Paraperlucidibaca	1.0
Aeromicrobium	Pedobacter	1.0
Aeromicrobium	Pelomonas	1.0
Aeromicrobium	Peribacillus	1.0
Aeromicrobium	Phenylobacterium	1.0
Aeromicrobium	Phnomibacter	1.0
Aeromicrobium	Phyllobacterium	1.0
Aeromicrobium	Phytohabitans	1.0
Aeromicrobium	Planctomyces	1.0
Aeromicrobium	Planobispora	1.0
Aeromicrobium	Polaromonas	1.0
Aeromicrobium	Prauserella	1.0
Aeromicrobium	Pseudarthrobacter	1.0
Aeromicrobium	Pseudofrankia	0.9934039920387389
Aeromicrobium	Pseudogemmobacter	1.0
Aeromicrobium	Pseudorhodoferax	1.0
Aeromicrobium	Pseudoroseicyclus	1.0
Aeromicrobium	Pueribacillus	1.0
Aeromicrobium	Pullulanibacillus	1.0
Aeromicrobium	Rahnella	1.0
Aeromicrobium	Ramlibacter	1.0
Aeromicrobium	Raoultella	1.0
Aeromicrobium	Rathayibacter	1.0
Aeromicrobium	Reyranella	1.0
Aeromicrobium	Rhizobium	0.9921033641374599
Aeromicrobium	Rhodanobacter	1.0
Aeromicrobium	Rhodococcus	0.8432703738206657
Aeromicrobium	Rhodoferax	1.0
Aeromicrobium	Rhodopila	1.0
Aeromicrobium	Rivibacter	1.0
Aeromicrobium	Roseicella	1.0
Aeromicrobium	Roseitalea	1.0
Aeromicrobium	Roseivirga	1.0
Aeromicrobium	Roseomonas	1.0
Aeromicrobium	Saccharomonospora	1.0
Aeromicrobium	Salinarimonas	1.0
Aeromicrobium	Saliniramus	1.0
Aeromicrobium	Serinicoccus	1.0
Aeromicrobium	Serratia	1.0
Aeromicrobium	Silvimonas	1.0
Aeromicrobium	Sinimarinibacterium	1.0
Aeromicrobium	Sinorhizobium	1.0
Aeromicrobium	Solimonas	1.0
Aeromicrobium	Sorangium	1.0
Aeromicrobium	Spectribacter	1.0
Aeromicrobium	Sphingobium	1.0
Aeromicrobium	Sphingomonas	0.9983687759654895
Aeromicrobium	Sphingopyxis	1.0
Aeromicrobium	Stagnihabitans	1.0
Aeromicrobium	Stagnimonas	1.0
Aeromicrobium	Stenotrophomonas	1.0
Aeromicrobium	Streptomonospora	1.0
Aeromicrobium	Streptomyces	0.9990536105975776
Aeromicrobium	Tabrizicola	1.0
Aeromicrobium	Tahibacter	1.0
Aeromicrobium	Tessaracoccus	1.0
Aeromicrobium	Thermomonas	1.0
Aeromicrobium	Thioclava	0.7071067811865476
Aeromicrobium	Tistrella	1.0
Aeromicrobium	Tsukamurella	1.0
Aeromicrobium	Tsuneonella	1.0
Aeromicrobium	Umezawaea	1.0
Aeromicrobium	Vitis	1.0
Aeromicrobium	Vulcanimicrobium	1.0
Aeromicrobium	Wenjunlia	1.0
Aeromicrobium	Williamsia	1.0
Aeromicrobium	Xaviernesmea	1.0
Aeromicrobium	bacterium	1.0
Aeromicrobium	uncultured	1.0
Agarivorans	Agrobacterium	1.0
Agarivorans	Alcanivorax	1.0
Agarivorans	Alicyclobacillus	1.0
Agarivorans	Aliigemmobacter	1.0
Agarivorans	Aliivibrio	1.0
Agarivorans	Alkalisalibacterium	1.0
Agarivorans	Amycolatopsis	0.7071067811865476
Agarivorans	Ancylobacter	1.0
Agarivorans	Aquabacterium	0.9217833643394758
Agarivorans	Arenimonas	1.0
Agarivorans	Arthrobacter	1.0
Agarivorans	Aureimonas	1.0
Agarivorans	Bacillus	1.0
Agarivorans	Blastomonas	1.0
Agarivorans	Bordetella	1.0
Agarivorans	Bosea	1.0
Agarivorans	Brachybacterium	1.0
Agarivorans	Bradyrhizobium	0.9903555664581378
Agarivorans	Brevibacillus	1.0
Agarivorans	Brevibacterium	1.0
Agarivorans	Brevundimonas	1.0
Agarivorans	Burkholderia	0.9724500508595081
Agarivorans	Caenimonas	1.0
Agarivorans	Caenorhabditis	1.0
Agarivorans	Caldovatus	1.0
Agarivorans	Candidatus	0.914618385976984
Agarivorans	Carbonactinospora	1.0
Agarivorans	Cereibacter	1.0
Agarivorans	Chelatococcus	1.0
Agarivorans	Chitiniphilus	1.0
Agarivorans	Clavibacter	1.0
Agarivorans	Cognatilysobacter	1.0
Agarivorans	Cohnella	1.0
Agarivorans	Corynebacterium	0.9752314881306815
Agarivorans	Crenothrix	1.0
Agarivorans	Cupriavidus	0.7071067811865476
Agarivorans	Curtobacterium	1.0
Agarivorans	Curvibacter	1.0
Agarivorans	Cypionkella	1.0
Agarivorans	Delftia	1.0
Agarivorans	Dietzia	1.0
Agarivorans	Dyadobacter	1.0
Agarivorans	Echinicola	0.7071067811865476
Agarivorans	Ensifer	1.0
Agarivorans	Enterobacter	1.0
Agarivorans	Entotheonella	1.0
Agarivorans	Fistulifera	1.0
Agarivorans	Flavihumibacter	1.0
Agarivorans	Flavisolibacter	1.0
Agarivorans	Flavobacterium	1.0
Agarivorans	Fluviicoccus	1.0
Agarivorans	Fontibacter	1.0
Agarivorans	Fulvivirga	1.0
Agarivorans	Galdieria	1.0
Agarivorans	Geopseudomonas	1.0
Agarivorans	Glutamicibacter	1.0
Agarivorans	Gordonia	0.9982427872688735
Agarivorans	Haloarcula	1.0
Agarivorans	Haloprofundus	1.0
Agarivorans	Halopseudomonas	1.0
Agarivorans	Halorubrum	1.0
Agarivorans	Hansschlegelia	1.0
Agarivorans	Hartmannibacter	1.0
Agarivorans	Helianthus	1.0
Agarivorans	Henriciella	1.0
Agarivorans	Hydrocarboniclastica	1.0
Agarivorans	Hydrogenophaga	1.0
Agarivorans	Hymenobacter	1.0
Agarivorans	Hyphomonas	1.0
Agarivorans	Intrasporangium	1.0
Agarivorans	Kibdelosporangium	1.0
Agarivorans	Kitasatospora	0.6308898935153844
Agarivorans	Klebsiella	1.0
Agarivorans	Kocuria	1.0
Agarivorans	Labrys	1.0
Agarivorans	Lacibacter	1.0
Agarivorans	Legionella	1.0
Agarivorans	Lentzea	1.0
Agarivorans	Leucobacter	1.0
Agarivorans	Limnobacter	1.0
Agarivorans	Luteimonas	1.0
Agarivorans	Maliponia	1.0
Agarivorans	Mangrovivirga	1.0
Agarivorans	Marinobacter	1.0
Agarivorans	Martelella	1.0
Agarivorans	Massilia	1.0
Agarivorans	Mesorhizobium	1.0
Agarivorans	Metapseudomonas	1.0
Agarivorans	Methyloceanibacter	1.0
Agarivorans	Methylocella	1.0
Agarivorans	Microbacterium	0.7071067811865476
Agarivorans	Micromonospora	0.7071067811865476
Agarivorans	Microterricola	1.0
Agarivorans	Microvirga	0.7071067811865476
Agarivorans	Modestobacter	1.0
Agarivorans	Mycobacterium	0.9994523890974522
Agarivorans	Natrinema	1.0
Agarivorans	Neobacillus	1.0
Agarivorans	Neorhizobium	1.0
Agarivorans	Neoroseomonas	1.0
Agarivorans	Niveibacterium	1.0
Agarivorans	Nocardia	1.0
Agarivorans	Nocardiopsis	1.0
Agarivorans	Novosphingobium	1.0
Agarivorans	Oceanococcus	1.0
Agarivorans	Oleomonas	1.0
Agarivorans	Paenibacillus	0.9943849008380186
Agarivorans	Panacagrimonas	1.0
Agarivorans	Paracoccus	1.0
Agarivorans	Paracraurococcus	1.0
Agarivorans	Parafrankia	1.0
Agarivorans	Paraperlucidibaca	1.0
Agarivorans	Pedobacter	1.0
Agarivorans	Pelomonas	1.0
Agarivorans	Peribacillus	1.0
Agarivorans	Phenylobacterium	1.0
Agarivorans	Phnomibacter	1.0
Agarivorans	Phyllobacterium	1.0
Agarivorans	Phytohabitans	1.0
Agarivorans	Planctomyces	1.0
Agarivorans	Planobispora	1.0
Agarivorans	Polaromonas	1.0
Agarivorans	Prauserella	1.0
Agarivorans	Pseudarthrobacter	1.0
Agarivorans	Pseudofrankia	0.9934039920387389
Agarivorans	Pseudogemmobacter	1.0
Agarivorans	Pseudorhodoferax	1.0
Agarivorans	Pseudoroseicyclus	1.0
Agarivorans	Pueribacillus	1.0
Agarivorans	Pullulanibacillus	1.0
Agarivorans	Rahnella	1.0
Agarivorans	Ramlibacter	1.0
Agarivorans	Raoultella	1.0
Agarivorans	Rathayibacter	1.0
Agarivorans	Reyranella	1.0
Agarivorans	Rhizobium	0.9921033641374599
Agarivorans	Rhodanobacter	1.0
Agarivorans	Rhodococcus	0.8432703738206657
Agarivorans	Rhodoferax	1.0
Agarivorans	Rhodopila	1.0
Agarivorans	Rivibacter	1.0
Agarivorans	Roseicella	1.0
Agarivorans	Roseitalea	1.0
Agarivorans	Roseivirga	1.0
Agarivorans	Roseomonas	1.0
Agarivorans	Saccharomonospora	1.0
Agarivorans	Salinarimonas	1.0
Agarivorans	Saliniramus	1.0
Agarivorans	Serinicoccus	1.0
Agarivorans	Serratia	1.0
Agarivorans	Silvimonas	1.0
Agarivorans	Sinimarinibacterium	1.0
Agarivorans	Sinorhizobium	1.0
Agarivorans	Solimonas	1.0
Agarivorans	Sorangium	1.0
Agarivorans	Spectribacter	1.0
Agarivorans	Sphingobium	1.0
Agarivorans	Sphingomonas	0.9983687759654895
Agarivorans	Sphingopyxis	1.0
Agarivorans	Stagnihabitans	1.0
Agarivorans	Stagnimonas	1.0
Agarivorans	Stenotrophomonas	1.0
Agarivorans	Streptomonospora	1.0
Agarivorans	Streptomyces	0.9990536105975776
Agarivorans	Tabrizicola	1.0
Agarivorans	Tahibacter	1.0
Agarivorans	Tessaracoccus	1.0
Agarivorans	Thermomonas	1.0
Agarivorans	Thioclava	0.7071067811865476
Agarivorans	Tistrella	1.0
Agarivorans	Tsukamurella	1.0
Agarivorans	Tsuneonella	1.0
Agarivorans	Umezawaea	1.0
Agarivorans	Vitis	1.0
Agarivorans	Vulcanimicrobium	1.0
Agarivorans	Wenjunlia	1.0
Agarivorans	Williamsia	1.0
Agarivorans	Xaviernesmea	1.0
Agarivorans	bacterium	1.0
Agarivorans	uncultured	1.0
Agrobacterium	Alcanivorax	1.0
Agrobacterium	Alicyclobacillus	1.0
Agrobacterium	Aliigemmobacter	1.0
Agrobacterium	Aliivibrio	1.0
Agrobacterium	Alkalisalibacterium	1.0
Agrobacterium	Amycolatopsis	0.7071067811865476
Agrobacterium	Ancylobacter	1.0
Agrobacterium	Aquabacterium	0.9217833643394758
Agrobacterium	Arenimonas	1.0
Agrobacterium	Arthrobacter	1.0
Agrobacterium	Aureimonas	1.0
Agrobacterium	Bacillus	1.0
Agrobacterium	Blastomonas	1.0
Agrobacterium	Bordetella	1.0
Agrobacterium	Bosea	1.0
Agrobacterium	Brachybacterium	1.0
Agrobacterium	Bradyrhizobium	0.9903555664581378
Agrobacterium	Brevibacillus	1.0
Agrobacterium	Brevibacterium	1.0
Agrobacterium	Brevundimonas	1.0
Agrobacterium	Burkholderia	0.9724500508595081
Agrobacterium	Caenimonas	1.0
Agrobacterium	Caenorhabditis	1.0
Agrobacterium	Caldovatus	1.0
Agrobacterium	Candidatus	0.914618385976984
Agrobacterium	Carbonactinospora	1.0
Agrobacterium	Cereibacter	1.0
Agrobacterium	Chelatococcus	1.0
Agrobacterium	Chitiniphilus	1.0
Agrobacterium	Clavibacter	1.0
Agrobacterium	Cognatilysobacter	1.0
Agrobacterium	Cohnella	1.0
Agrobacterium	Corynebacterium	0.9752314881306815
Agrobacterium	Crenothrix	1.0
Agrobacterium	Cupriavidus	0.7071067811865476
Agrobacterium	Curtobacterium	1.0
Agrobacterium	Curvibacter	1.0
Agrobacterium	Cypionkella	1.0
Agrobacterium	Delftia	1.0
Agrobacterium	Dietzia	1.0
Agrobacterium	Dyadobacter	1.0
Agrobacterium	Echinicola	0.7071067811865476
Agrobacterium	Ensifer	1.0
Agrobacterium	Enterobacter	1.0
Agrobacterium	Entotheonella	1.0
Agrobacterium	Fistulifera	1.0
Agrobacterium	Flavihumibacter	1.0
Agrobacterium	Flavisolibacter	1.0
Agrobacterium	Flavobacterium	1.0
Agrobacterium	Fluviicoccus	1.0
Agrobacterium	Fontibacter	1.0
Agrobacterium	Fulvivirga	1.0
Agrobacterium	Galdieria	1.0
Agrobacterium	Geopseudomonas	1.0
Agrobacterium	Glutamicibacter	1.0
Agrobacterium	Gordonia	0.9982427872688735
Agrobacterium	Haloarcula	1.0
Agrobacterium	Haloprofundus	1.0
Agrobacterium	Halopseudomonas	1.0
Agrobacterium	Halorubrum	1.0
Agrobacterium	Hansschlegelia	1.0
Agrobacterium	Hartmannibacter	1.0
Agrobacterium	Helianthus	1.0
Agrobacterium	Henriciella	1.0
Agrobacterium	Hydrocarboniclastica	1.0
Agrobacterium	Hydrogenophaga	1.0
Agrobacterium	Hymenobacter	1.0
Agrobacterium	Hyphomonas	1.0
Agrobacterium	Intrasporangium	1.0
Agrobacterium	Kibdelosporangium	1.0
Agrobacterium	Kitasatospora	0.6308898935153844
Agrobacterium	Klebsiella	1.0
Agrobacterium	Kocuria	1.0
Agrobacterium	Labrys	1.0
Agrobacterium	Lacibacter	1.0
Agrobacterium	Legionella	1.0
Agrobacterium	Lentzea	1.0
Agrobacterium	Leucobacter	1.0
Agrobacterium	Limnobacter	1.0
Agrobacterium	Luteimonas	1.0
Agrobacterium	Maliponia	1.0
Agrobacterium	Mangrovivirga	1.0
Agrobacterium	Marinobacter	1.0
Agrobacterium	Martelella	1.0
Agrobacterium	Massilia	1.0
Agrobacterium	Mesorhizobium	1.0
Agrobacterium	Metapseudomonas	1.0
Agrobacterium	Methyloceanibacter	1.0
Agrobacterium	Methylocella	1.0
Agrobacterium	Microbacterium	0.7071067811865476
Agrobacterium	Micromonospora	0.7071067811865476
Agrobacterium	Microterricola	1.0
Agrobacterium	Microvirga	0.7071067811865476
Agrobacterium	Modestobacter	1.0
Agrobacterium	Mycobacterium	0.9994523890974522
Agrobacterium	Natrinema	1.0
Agrobacterium	Neobacillus	1.0
Agrobacterium	Neorhizobium	1.0
Agrobacterium	Neoroseomonas	1.0
Agrobacterium	Niveibacterium	1.0
Agrobacterium	Nocardia	1.0
Agrobacterium	Nocardiopsis	1.0
Agrobacterium	Novosphingobium	1.0
Agrobacterium	Oceanococcus	1.0
Agrobacterium	Oleomonas	1.0
Agrobacterium	Paenibacillus	0.9943849008380186
Agrobacterium	Panacagrimonas	1.0
Agrobacterium	Paracoccus	1.0
Agrobacterium	Paracraurococcus	1.0
Agrobacterium	Parafrankia	1.0
Agrobacterium	Paraperlucidibaca	1.0
Agrobacterium	Pedobacter	1.0
Agrobacterium	Pelomonas	1.0
Agrobacterium	Peribacillus	1.0
Agrobacterium	Phenylobacterium	1.0
Agrobacterium	Phnomibacter	1.0
Agrobacterium	Phyllobacterium	1.0
Agrobacterium	Phytohabitans	1.0
Agrobacterium	Planctomyces	1.0
Agrobacterium	Planobispora	1.0
Agrobacterium	Polaromonas	1.0
Agrobacterium	Prauserella	1.0
Agrobacterium	Pseudarthrobacter	1.0
Agrobacterium	Pseudofrankia	0.9934039920387389
Agrobacterium	Pseudogemmobacter	1.0
Agrobacterium	Pseudorhodoferax	1.0
Agrobacterium	Pseudoroseicyclus	1.0
Agrobacterium	Pueribacillus	1.0
Agrobacterium	Pullulanibacillus	1.0
Agrobacterium	Rahnella	1.0
Agrobacterium	Ramlibacter	1.0
Agrobacterium	Raoultella	1.0
Agrobacterium	Rathayibacter	1.0
Agrobacterium	Reyranella	1.0
Agrobacterium	Rhizobium	0.9921033641374599
Agrobacterium	Rhodanobacter	1.0
Agrobacterium	Rhodococcus	0.8432703738206657
Agrobacterium	Rhodoferax	1.0
Agrobacterium	Rhodopila	1.0
Agrobacterium	Rivibacter	1.0
Agrobacterium	Roseicella	1.0
Agrobacterium	Roseitalea	1.0
Agrobacterium	Roseivirga	1.0
Agrobacterium	Roseomonas	1.0
Agrobacterium	Saccharomonospora	1.0
Agrobacterium	Salinarimonas	1.0
Agrobacterium	Saliniramus	1.0
Agrobacterium	Serinicoccus	1.0
Agrobacterium	Serratia	1.0
Agrobacterium	Silvimonas	1.0
Agrobacterium	Sinimarinibacterium	1.0
Agrobacterium	Sinorhizobium	1.0
Agrobacterium	Solimonas	1.0
Agrobacterium	Sorangium	1.0
Agrobacterium	Spectribacter	1.0
Agrobacterium	Sphingobium	1.0
Agrobacterium	Sphingomonas	0.9983687759654895
Agrobacterium	Sphingopyxis	1.0
Agrobacterium	Stagnihabitans	1.0
Agrobacterium	Stagnimonas	1.0
Agrobacterium	Stenotrophomonas	1.0
Agrobacterium	Streptomonospora	1.0
Agrobacterium	Streptomyces	0.9990536105975776
Agrobacterium	Tabrizicola	1.0
Agrobacterium	Tahibacter	1.0
Agrobacterium	Tessaracoccus	1.0
Agrobacterium	Thermomonas	1.0
Agrobacterium	Thioclava	0.7071067811865476
Agrobacterium	Tistrella	1.0
Agrobacterium	Tsukamurella	1.0
Agrobacterium	Tsuneonella	1.0
Agrobacterium	Umezawaea	1.0
Agrobacterium	Vitis	1.0
Agrobacterium	Vulcanimicrobium	1.0
Agrobacterium	Wenjunlia	1.0
Agrobacterium	Williamsia	1.0
Agrobacterium	Xaviernesmea	1.0
Agrobacterium	bacterium	1.0
Agrobacterium	uncultured	1.0
Alcanivorax	Alicyclobacillus	1.0
Alcanivorax	Aliigemmobacter	1.0
Alcanivorax	Aliivibrio	1.0
Alcanivorax	Alkalisalibacterium	1.0
Alcanivorax	Amycolatopsis	0.7071067811865476
Alcanivorax	Ancylobacter	1.0
Alcanivorax	Aquabacterium	0.9217833643394758
Alcanivorax	Arenimonas	1.0
Alcanivorax	Arthrobacter	1.0
Alcanivorax	Aureimonas	1.0
Alcanivorax	Bacillus	1.0
Alcanivorax	Blastomonas	1.0
Alcanivorax	Bordetella	1.0
Alcanivorax	Bosea	1.0
Alcanivorax	Brachybacterium	1.0
Alcanivorax	Bradyrhizobium	0.9903555664581378
Alcanivorax	Brevibacillus	1.0
